gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
0849-9,1478559809792,1,subSuperTrial,basic12,coffeeTable,target,4,4,table,furniture,sideTable,distractor,2,2,table,furniture,wardrobe,distractor,3,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559827042,2,colorSizeTrial,color43,big_red_pepper,distractor,2,1,NA,NA,small_red_pepper,distractor,4,5,NA,NA,big_red_pepper,distractor,5,3,NA,NA,big_green_pepper,target,1,4,NA,NA,big_red_pepper,distractor,3,2,NA,NA
0849-9,1478559838306,3,subSuperTrial,basic22,wardrobe,distractor,4,3,NA,furniture,bedsideTable,target,3,2,table,furniture,bed,distractor,2,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559849493,4,colorSizeTrial,size41,small_orange_napkin,distractor,4,5,NA,NA,small_yellow_napkin,distractor,2,4,NA,NA,small_yellow_napkin,distractor,3,2,NA,NA,small_yellow_napkin,distractor,1,3,NA,NA,big_orange_napkin,target,5,1,NA,NA
0849-9,1478559859400,5,subSuperTrial,basic12,dalmatian,target,2,2,dog,animal,greyhound,distractor,4,3,dog,animal,iguana,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559868740,6,colorSizeTrial,size42,small_purple_butterfly,target,1,4,NA,NA,big_blue_butterfly,distractor,3,5,NA,NA,big_blue_butterfly,distractor,4,1,NA,NA,big_purple_butterfly,distractor,5,3,NA,NA,big_purple_butterfly,distractor,2,2,NA,NA
0849-9,1478559878735,7,colorSizeTrial,color32,big_blue_toothbrush,target,4,3,NA,NA,small_red_toothbrush,distractor,3,4,NA,NA,big_red_toothbrush,distractor,1,1,NA,NA,big_red_toothbrush,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559904622,8,subSuperTrial,basic12,germanShepherd,target,3,3,dog,animal,horse,distractor,4,2,NA,animal,greyhound,distractor,2,4,dog,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559916297,9,subSuperTrial,basic23,suv,target,2,4,car,vehicle,motorcycle,distractor,4,2,NA,vehicle,cookies,distractor,3,3,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559924377,10,colorSizeTrial,size31,small_green_framee,target,2,2,NA,NA,big_pink_framee,distractor,1,4,NA,NA,big_pink_framee,distractor,3,1,NA,NA,big_green_framee,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559932682,11,subSuperTrial,basic33,picnicTable,target,3,4,table,furniture,rhino,distractor,2,2,NA,animal,socks,distractor,4,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559941770,12,colorSizeTrial,color32,small_white_weddingcake,target,1,1,NA,NA,big_pink_weddingcake,distractor,2,3,NA,NA,small_pink_weddingcake,distractor,3,2,NA,NA,small_pink_weddingcake,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559956136,13,subSuperTrial,basic33,sunflower,target,2,4,flower,plant,bookcase,distractor,3,2,NA,furniture,chips,distractor,4,3,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559964920,14,subSuperTrial,basic33,husky,target,3,3,dog,animal,bathrobe,distractor,2,4,NA,clothing,chips,distractor,4,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559973759,15,colorSizeTrial,size22,big_purple_flower,target,4,4,NA,NA,small_purple_flower,distractor,3,2,NA,NA,small_purple_flower,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478559991842,16,subSuperTrial,basic33,daisy,target,2,3,flower,plant,sheep,distractor,4,4,NA,animal,pretzels,distractor,3,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560029562,17,colorSizeTrial,color43,small_red_yarn,target,1,5,NA,NA,small_purple_yarn,distractor,2,1,NA,NA,small_purple_yarn,distractor,5,3,NA,NA,small_purple_yarn,distractor,4,4,NA,NA,big_purple_yarn,distractor,3,2,NA,NA
0849-9,1478560041429,18,colorSizeTrial,size22,big_black_turtle,target,3,3,NA,NA,small_black_turtle,distractor,4,2,NA,NA,small_black_turtle,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560053757,19,colorSizeTrial,color31,big_green_avocado,target,4,4,NA,NA,small_black_avocado,distractor,1,3,NA,NA,big_black_avocado,distractor,3,1,NA,NA,small_black_avocado,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560063543,20,subSuperTrial,basic23,poloShirt,target,2,2,shirt,clothing,bathrobe,distractor,4,4,NA,clothing,train,distractor,3,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560072222,21,subSuperTrial,basic33,sportsCar,target,2,4,car,vehicle,wardrobe,distractor,3,3,NA,furniture,socks,distractor,4,2,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560080690,22,colorSizeTrial,size31,big_green_jacket,target,1,2,NA,NA,small_brown_jacket,distractor,3,4,NA,NA,small_brown_jacket,distractor,4,1,NA,NA,small_green_jacket,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560089328,23,subSuperTrial,basic23,hawaiiShirt,target,2,3,shirt,clothing,gloves,distractor,3,4,NA,clothing,bookcase,distractor,4,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560097316,24,subSuperTrial,basic12,minivan,target,2,4,car,vehicle,sedan,distractor,3,3,car,vehicle,motorcycle,distractor,4,2,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560107472,25,subSuperTrial,basic23,pandaBear,target,3,3,bear,animal,socks,distractor,2,2,NA,clothing,squirrel,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560116549,26,colorSizeTrial,color31,big_brown_belt,target,4,2,NA,NA,small_black_belt,distractor,1,4,NA,NA,big_black_belt,distractor,2,1,NA,NA,small_black_belt,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560130179,27,subSuperTrial,basic22,hummingBird,target,3,4,bird,animal,elephant,distractor,4,2,NA,animal,lobster,distractor,2,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560142248,28,subSuperTrial,basic22,eagle,target,3,4,bird,animal,pig,distractor,4,3,NA,animal,horse,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560152323,29,subSuperTrial,basic33,diningTable,target,3,3,table,furniture,squirrel,distractor,4,2,NA,animal,popcorn,distractor,2,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0849-9,1478560167237,30,colorSizeTrial,color41,big_pink_bucket,target,4,4,NA,NA,small_red_bucket,distractor,1,3,NA,NA,big_red_bucket,distractor,5,2,NA,NA,small_red_bucket,distractor,3,5,NA,NA,small_red_bucket,distractor,2,1,NA,NA
