gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
9257-f,1478809202891,1,undefined,undefined,tomato_green,target,2,4,undefined,undefined,carrot_purple,distractor,4,2,undefined,undefined,cup_green,distractor,3,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809209640,2,undefined,undefined,tomato_green,target,2,4,undefined,undefined,avocado_red,distractor,3,3,undefined,undefined,tomato_red,distractor,4,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809220200,3,undefined,undefined,banana_yellow,target,3,3,undefined,undefined,apple_red,distractor,4,2,undefined,undefined,banana_blue,distractor,2,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809227275,4,undefined,undefined,banana_brown,target,3,2,undefined,undefined,banana_blue,distractor,2,4,undefined,undefined,apple_green,distractor,4,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809233781,5,undefined,undefined,avocado_black,target,2,2,undefined,undefined,avocado_green,distractor,3,3,undefined,undefined,pear_green,distractor,4,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809246109,6,undefined,undefined,avocado_black,target,3,2,undefined,undefined,tomato_red,distractor,4,4,undefined,undefined,cup_black,distractor,2,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809253734,7,undefined,undefined,banana_yellow,target,2,3,undefined,undefined,pear_orange,distractor,3,4,undefined,undefined,tomato_red,distractor,4,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809318223,8,undefined,undefined,pear_red,target,4,4,undefined,undefined,tomato_pink,distractor,3,3,undefined,undefined,apple_green,distractor,2,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809325384,9,undefined,undefined,apple_green,target,2,3,undefined,undefined,pear_orange,distractor,3,2,undefined,undefined,cup_green,distractor,4,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809330812,10,undefined,undefined,apple_blue,target,3,4,undefined,undefined,cup_blue,distractor,4,3,undefined,undefined,avocado_black,distractor,2,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809344586,11,undefined,undefined,tomato_pink,target,4,3,undefined,undefined,pear_red,distractor,2,4,undefined,undefined,pear_red,distractor,3,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809351189,12,undefined,undefined,apple_green,target,2,2,undefined,undefined,apple_red,distractor,4,3,undefined,undefined,avocado_red,distractor,3,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9257-f,1478809357233,13,undefined,undefined,banana_yellow,target,3,4,undefined,undefined,apple_red,distractor,4,3,undefined,undefined,cup_yellow,distractor,2,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
