gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
7440-f,1447390267179,1,sizeOnly,small_red_toothbrush,distractor,3,2,big_red_toothbrush,target,2,3,small_blue_toothbrush,distractor,1,1
7440-f,1447390269712,2,filler,tophat,distractor,3,2,toilet,target,1,3,firetruck,distractor,2,1
7440-f,1447390273313,3,filler,gloves,distractor,3,1,mailbox,distractor,1,2,football,target,2,3
7440-f,1447390278204,4,colorAndSize,small_pink_framee,target,1,2,big_green_framee,distractor,2,1,big_green_framee,distractor,3,3
7440-f,1447390278400,5,filler,cactus,target,3,2,watermelon,distractor,1,1,coconut,distractor,2,3
7440-f,1447390334246,6,sizeOnly,big_red_stapler,distractor,2,3,big_purple_stapler,distractor,3,2,small_red_stapler,target,1,1
7440-f,1447390369427,7,filler,rhinoceros,distractor,1,3,bear,distractor,2,1,trumpet,target,3,2
7440-f,1447390369430,8,filler,rhinoceros,distractor,1,3,trumpet,target,3,2,bear,distractor,2,1
7440-f,1447390392783,9,filler,cactus,distractor,3,2,ketchup,target,2,3,football,distractor,1,1
7440-f,1447390396068,10,filler,bison,target,2,3,crocodile,distractor,1,2,television,distractor,3,1
7440-f,1447390397832,11,filler,tennisball,target,1,3,bison,distractor,2,1,orange,distractor,3,2
7440-f,1447390399407,12,colorAndSize,big_purple_bike,distractor,3,3,big_purple_bike,distractor,2,2,small_red_bike,target,1,1
7440-f,1447390400986,13,colorOnly,small_orange_billiardball,target,3,3,small_purple_billiardball,distractor,1,2,big_purple_billiardball,distractor,2,1
7440-f,1447390402596,14,filler,dresser,target,1,3,hotdog,distractor,2,2,banana,distractor,3,1
7440-f,1447390404640,15,filler,carrot,distractor,1,3,grapefruit,distractor,3,1,bulldozer,target,2,2
7440-f,1447390406680,16,colorOnly,big_pink_weddingcake,distractor,2,3,small_white_weddingcake,target,1,2,small_pink_weddingcake,distractor,3,1
7440-f,1447390409121,17,filler,bison,distractor,3,3,grapefruit,target,2,2,car,distractor,1,1
7440-f,1447390410941,18,colorAndSize,small_blue_comb,target,3,3,big_black_comb,distractor,2,2,big_black_comb,distractor,1,1
7440-f,1447390412526,19,sizeOnly,small_black_book,distractor,2,3,big_blue_book,target,3,1,small_blue_book,distractor,1,2
7440-f,1447390414065,20,filler,garlic,distractor,3,3,kiwi,target,1,2,tennisball,distractor,2,1
7440-f,1447390415557,21,filler,violin,distractor,2,3,rubberduck,distractor,3,2,flamingo,target,1,1
7440-f,1447390417103,22,filler,lime,distractor,1,3,rhinoceros,target,2,2,tooth,distractor,3,1
7440-f,1447390418722,23,filler,teddybear,target,1,3,tire,distractor,2,1,coconut,distractor,3,2
7440-f,1447390420221,24,filler,kiwi,distractor,1,3,flamingo,target,3,1,rubberduck,distractor,2,2
7440-f,1447390421714,25,sizeOnly,big_yellow_balloon,distractor,1,3,small_yellow_balloon,target,2,2,big_pink_balloon,distractor,3,1
7440-f,1447390423237,26,colorAndSize,small_green_jacket,distractor,3,3,big_brown_jacket,target,1,1,small_green_jacket,distractor,2,2
7440-f,1447390424895,27,filler,car,distractor,3,3,kiwi,target,2,1,grapefruit,distractor,1,2
7440-f,1447390426457,28,filler,bear,distractor,2,3,trumpet,target,1,2,firetruck,distractor,3,1
7440-f,1447390428258,29,filler,artichoke,target,2,3,clarinet,distractor,1,1,feather,distractor,3,2
7440-f,1447390429882,30,filler,lime,distractor,2,3,eggplant,distractor,1,2,crocodile,target,3,1
7440-f,1447390435028,31,filler,rhinoceros,distractor,1,3,flamingo,target,2,2,violin,distractor,3,1
7440-f,1447390437560,32,colorAndSize,small_blue_candle,target,1,3,big_red_candle,distractor,2,1,big_red_candle,distractor,3,2
7440-f,1447390440459,33,filler,bulldozer,target,2,3,broccoli,distractor,1,2,bear,distractor,3,1
7440-f,1447390442722,34,filler,iguana,distractor,3,3,smokedetector,target,1,2,garlic,distractor,2,1
7440-f,1447390444102,35,filler,chick,distractor,2,3,zucchini,target,3,2,grapefruit,distractor,1,1
7440-f,1447390445394,36,filler,lobster,distractor,1,3,eggplant,distractor,3,2,car,target,2,1
7440-f,1447390446561,37,filler,clarinet,distractor,2,3,ketchup,distractor,1,2,smokedetector,target,3,1
7440-f,1447390448150,38,filler,penguin,target,2,3,lobster,distractor,1,2,horse,distractor,3,1
7440-f,1447390449422,39,colorAndSize,big_blue_folder,distractor,2,3,big_blue_folder,distractor,1,1,small_green_folder,target,3,2
7440-f,1447390450765,40,filler,crocodile,distractor,2,3,tire,distractor,3,1,bear,target,1,2
7440-f,1447390452064,41,filler,crocodile,distractor,3,3,zucchini,target,1,2,rubberduck,distractor,2,1
7440-f,1447390453114,42,sizeOnly,small_orange_cushion,target,1,3,big_orange_cushion,distractor,3,2,big_blue_cushion,distractor,2,1
7440-f,1447390454259,43,colorOnly,small_purple_bracelet,distractor,2,3,big_green_bracelet,target,1,1,big_purple_bracelet,distractor,3,2
7440-f,1447390455483,44,filler,binoculars,distractor,1,3,camera,target,2,1,ketchup,distractor,3,2
7440-f,1447390456678,45,filler,polarbear,target,3,3,bulldozer,distractor,1,2,banana,distractor,2,1
7440-f,1447390458055,46,colorAndSize,small_pink_teacup,distractor,2,3,small_pink_teacup,distractor,3,1,big_white_teacup,target,1,2
7440-f,1447390472380,47,filler,coconut,distractor,3,3,banana,target,2,2,smokedetector,distractor,1,1
7440-f,1447390473641,48,filler,watermelon,target,1,2,schoolbus,distractor,3,3,firetruck,distractor,2,1
7440-f,1447390474487,49,filler,feather,distractor,3,2,tennisball,target,1,3,lion,distractor,2,1
7440-f,1447390475373,50,filler,rubberduck,target,3,2,raspberry,distractor,2,1,hotdog,distractor,1,3
7440-f,1447390476245,51,sizeOnly,big_purple_flower,distractor,2,2,big_red_flower,distractor,1,1,small_red_flower,target,3,3
7440-f,1447390477176,52,filler,horse,distractor,3,2,cherries,distractor,2,1,raspberry,target,1,3
7440-f,1447390478128,53,sizeOnly,small_white_phone,distractor,2,2,small_pink_phone,distractor,3,1,big_white_phone,target,1,3
7440-f,1447390478892,54,filler,zucchini,distractor,1,2,flamingo,distractor,3,1,pumpkin,target,2,3
7440-f,1447390479720,55,filler,smokedetector,distractor,3,2,firehydrant,distractor,2,1,zucchini,target,1,3
7440-f,1447390480530,56,filler,lime,target,2,2,tophat,distractor,1,3,santahat,distractor,3,1
7440-f,1447390481432,57,sizeOnly,big_red_pepper,distractor,2,2,big_green_pepper,distractor,3,3,small_green_pepper,target,1,1
7440-f,1447390482454,58,filler,snake,target,2,2,schoolbus,distractor,3,1,tomato,distractor,1,3
7440-f,1447390483401,59,filler,horse,distractor,1,2,trumpet,target,2,3,garlic,distractor,3,1
7440-f,1447390484360,60,colorOnly,big_white_shoe,distractor,3,2,small_white_shoe,distractor,1,1,small_yellow_shoe,target,2,3
7440-f,1447390485410,61,filler,lime,distractor,1,2,horse,target,3,3,banana,distractor,2,1
7440-f,1447390486477,62,filler,garlic,distractor,1,2,kiwi,distractor,2,1,chick,target,3,3
7440-f,1447390487382,63,filler,broccoli,distractor,2,2,zucchini,target,1,3,chick,distractor,3,1
7440-f,1447390488512,64,filler,raspberry,distractor,1,2,rhinoceros,target,3,1,violin,distractor,2,3
7440-f,1447390489262,65,filler,football,target,3,2,sheep,distractor,2,3,orange,distractor,1,1
7440-f,1447390490105,66,sizeOnly,small_pink_bucket,distractor,1,2,big_pink_bucket,target,2,3,small_red_bucket,distractor,3,1
7440-f,1447390490925,67,filler,grapefruit,distractor,1,2,pumpkin,target,2,1,kitten,distractor,3,3
7440-f,1447390491897,68,filler,elephant,distractor,2,2,tooth,distractor,1,1,garlic,target,3,3
7440-f,1447390493251,69,filler,tomato,distractor,3,2,clarinet,target,2,3,santahat,distractor,1,1
7440-f,1447390494560,70,filler,garlic,distractor,1,2,tooth,distractor,2,1,dresser,target,3,3
7440-f,1447390495549,71,colorAndSize,big_purple_coathanger,distractor,3,2,big_purple_coathanger,distractor,2,1,small_orange_coathanger,target,1,3
7440-f,1447390496481,72,filler,fireextinguisher,distractor,1,2,fox,target,3,3,santahat,distractor,2,1
7440-f,1447390497620,73,colorAndSize,small_blue_golfball,distractor,1,2,small_blue_golfball,distractor,2,1,big_pink_golfball,target,3,3
7440-f,1447390498676,74,filler,watermelon,distractor,1,2,hotdog,target,2,3,broccoli,distractor,3,1
7440-f,1447390499653,75,filler,binoculars,target,1,2,firetruck,distractor,3,3,orange,distractor,2,1
7440-f,1447390500646,76,filler,firehydrant,distractor,3,2,grapefruit,distractor,1,1,lemon,target,2,3
7440-f,1447390501715,77,filler,tophat,target,2,2,bison,distractor,3,1,smokedetector,distractor,1,3
7440-f,1447390502994,78,colorOnly,small_red_yarn,distractor,3,1,small_purple_yarn,target,1,2,big_red_yarn,distractor,2,3
7440-f,1447390503955,79,filler,fox,distractor,3,1,lion,distractor,2,2,cactus,target,1,3
7440-f,1447390505016,80,colorOnly,big_blue_butterfly,distractor,3,1,small_purple_butterfly,target,1,2,small_blue_butterfly,distractor,2,3
7440-f,1447390506118,81,filler,hotdog,distractor,1,1,tophat,distractor,2,3,tooth,target,3,2
7440-f,1447390509081,82,filler,ketchup,distractor,1,1,crocodile,distractor,2,2,violin,target,3,3
7440-f,1447390510215,83,filler,camera,distractor,1,1,eggplant,distractor,3,3,feather,target,2,2
7440-f,1447390511357,84,filler,carrot,distractor,1,1,trumpet,target,2,3,binoculars,distractor,3,2
7440-f,1447390512400,85,filler,tennisball,target,1,1,lime,distractor,2,2,snake,distractor,3,3
7440-f,1447390513562,86,filler,tooth,distractor,3,1,bison,distractor,2,3,basketball,target,1,2
7440-f,1447390514669,87,sizeOnly,big_purple_rug,distractor,1,1,small_purple_rug,target,3,3,big_blue_rug,distractor,2,2
7440-f,1447390515670,88,filler,violin,distractor,2,1,broccoli,distractor,1,3,eggplant,target,3,2
7440-f,1447390516629,89,colorOnly,small_green_guitar,distractor,2,1,big_green_guitar,distractor,3,2,small_blue_guitar,target,1,3
7440-f,1447390517608,90,sizeOnly,small_blue_cap,distractor,2,1,big_orange_cap,target,1,3,small_orange_cap,distractor,3,2
7440-f,1447390518497,91,filler,firetruck,distractor,3,1,coconut,distractor,2,2,gloves,target,1,3
7440-f,1447390519991,92,filler,schoolbus,distractor,2,1,bear,distractor,1,3,pumpkin,target,3,2
7440-f,1447390521258,93,colorAndSize,small_orange_napkin,target,1,1,big_yellow_napkin,distractor,2,3,big_yellow_napkin,distractor,3,2
7440-f,1447390522888,94,filler,cactus,distractor,3,1,polarbear,target,2,2,eggplant,distractor,1,3
7440-f,1447390524185,95,filler,garlic,distractor,1,1,car,distractor,3,2,carrot,target,2,3
7440-f,1447390525439,96,colorOnly,big_purple_ornament,distractor,2,1,big_blue_ornament,target,1,2,small_purple_ornament,distractor,3,3
7440-f,1447390526574,97,colorOnly,big_pink_hairdryer,distractor,1,1,big_purple_hairdryer,target,3,2,small_pink_hairdryer,distractor,2,3
7440-f,1447390527754,98,colorOnly,big_purple_rock,distractor,1,1,big_green_rock,target,2,3,small_purple_rock,distractor,3,2
7440-f,1447390528747,99,filler,rubberduck,distractor,1,1,broccoli,distractor,2,3,violin,target,3,2
7440-f,1447390529793,100,sizeOnly,small_black_belt,target,3,1,big_black_belt,distractor,1,2,big_brown_belt,distractor,2,3
7440-f,1447390530827,101,filler,rubberduck,distractor,3,1,eggplant,distractor,1,3,tennisball,target,2,2
7440-f,1447390531818,102,colorAndSize,small_brown_turtle,target,1,1,big_black_turtle,distractor,3,2,big_black_turtle,distractor,2,3
7440-f,1447390532899,103,filler,garlic,distractor,2,1,bear,target,3,2,football,distractor,1,3
7440-f,1447390533851,104,colorAndSize,small_blue_tack,distractor,3,1,big_red_tack,target,2,3,small_blue_tack,distractor,1,2
7440-f,1447390534767,105,colorOnly,big_red_chair,distractor,2,1,small_green_chair,target,1,3,small_red_chair,distractor,3,2
7440-f,1447390535839,106,filler,raspberry,distractor,3,1,lobster,target,1,2,eggplant,distractor,2,3
7440-f,1447390536758,107,filler,bulldozer,target,1,1,cactus,distractor,3,2,feather,distractor,2,3
7440-f,1447390537759,108,colorOnly,small_black_avocado,distractor,2,1,small_green_avocado,target,1,2,big_black_avocado,distractor,3,3
