gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
3201-f,1447883220210,1,colorOnly,big_green_chair,target,3,2,big_red_chair,distractor,1,3,small_red_chair,distractor,2,1
3201-f,1447883230086,2,colorOnly,big_purple_rock,target,2,1,big_green_rock,distractor,3,3,small_green_rock,distractor,1,2
3201-f,1447883240964,3,filler,television,target,1,1,clarinet,distractor,2,2,tire,distractor,3,3
3201-f,1447883249865,4,colorAndSize,small_black_avocado,target,3,3,big_green_avocado,distractor,2,2,big_green_avocado,distractor,1,1
3201-f,1447883259122,5,filler,rhinoceros,target,2,1,firetruck,distractor,3,2,broccoli,distractor,1,3
3201-f,1447883267904,6,sizeOnly,small_blue_cushion,target,2,2,big_orange_cushion,distractor,1,3,big_blue_cushion,distractor,3,1
3201-f,1447883275819,7,colorOnly,big_blue_book,target,3,3,small_black_book,distractor,1,2,big_black_book,distractor,2,1
3201-f,1447883284588,8,filler,elephant,target,1,1,toilet,distractor,2,3,rhinoceros,distractor,3,2
3201-f,1447883292961,9,colorAndSize,small_red_stapler,target,1,3,big_purple_stapler,distractor,3,1,big_purple_stapler,distractor,2,2
3201-f,1447883301666,10,filler,tophat,target,1,3,lemon,distractor,2,2,orange,distractor,3,1
3201-f,1447883348221,11,colorAndSize,big_blue_comb,target,3,2,small_black_comb,distractor,1,3,small_black_comb,distractor,2,1
