gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
4194-7,1447693578284,1,filler,artichoke,target,1,3,dresser,distractor,2,2,flamingo,distractor,3,1
4194-7,1447693584654,2,filler,football,target,1,3,feather,distractor,2,1,carrot,distractor,3,2
4194-7,1447693592391,3,sizeOnly,small_green_pepper,distractor,2,2,big_green_pepper,target,3,3,small_red_pepper,distractor,1,1
4194-7,1447693596091,4,filler,toilet,target,1,1,motorcycle,distractor,3,2,tophat,distractor,2,3
4194-7,1447693598928,5,filler,basketball,target,2,2,strawberry,distractor,3,3,flamingo,distractor,1,1
4194-7,1447693602423,6,colorAndSize,small_purple_flower,target,1,2,big_red_flower,distractor,2,1,big_red_flower,distractor,3,3
4194-7,1447693606307,7,filler,lemon,target,3,3,tooth,distractor,1,1,binoculars,distractor,2,2
4194-7,1447693609487,8,filler,carrot,target,3,3,polarbear,distractor,2,2,clarinet,distractor,1,1
4194-7,1447693612562,9,colorOnly,small_orange_cushion,target,1,1,big_blue_cushion,distractor,2,3,small_blue_cushion,distractor,3,2
4194-7,1447693618872,10,colorOnly,small_pink_golfball,distractor,1,3,big_pink_golfball,distractor,3,2,big_blue_golfball,target,2,1
4194-7,1447693622423,11,colorOnly,big_red_yarn,target,1,2,big_purple_yarn,distractor,2,1,small_purple_yarn,distractor,3,3
4194-7,1447693627232,12,filler,fireextinguisher,target,1,3,orange,distractor,2,2,fox,distractor,3,1
4194-7,1447693632005,13,filler,lobster,target,1,3,television,distractor,3,1,penguin,distractor,2,2
4194-7,1447693636740,14,filler,coconut,target,1,2,lion,distractor,2,3,horse,distractor,3,1
4194-7,1447693640370,15,filler,coconut,target,3,2,pumpkin,distractor,2,3,hotdog,distractor,1,1
4194-7,1447693643602,16,filler,gloves,target,3,2,snowflake,distractor,1,1,flamingo,distractor,2,3
4194-7,1447693646883,17,filler,hotdog,target,1,3,tire,distractor,3,1,ketchup,distractor,2,2
4194-7,1447693651460,18,colorOnly,big_green_avocado,target,1,3,big_black_avocado,distractor,2,1,small_black_avocado,distractor,3,2
4194-7,1447693655894,19,filler,ketchup,target,3,2,clarinet,distractor,2,1,cactus,distractor,1,3
4194-7,1447693660237,20,filler,hotdog,target,3,1,firehydrant,distractor,2,2,pumpkin,distractor,1,3
4194-7,1447693663588,21,filler,orange,target,1,1,ketchup,distractor,3,3,tire,distractor,2,2
4194-7,1447693666182,22,filler,television,target,3,3,crocodile,distractor,2,2,basketball,distractor,1,1
4194-7,1447693670011,23,filler,pumpkin,target,2,3,rhinoceros,distractor,3,1,rubberduck,distractor,1,2
4194-7,1447693681019,24,colorAndSize,small_green_jacket,target,2,3,big_brown_jacket,distractor,1,1,big_brown_jacket,distractor,3,2
4194-7,1447693691888,25,sizeOnly,big_purple_rug,target,3,2,small_blue_rug,distractor,1,1,small_purple_rug,distractor,2,3
4194-7,1447693695952,26,filler,kitten,target,1,1,crocodile,distractor,3,3,basketball,distractor,2,2
4194-7,1447693699035,27,colorOnly,small_orange_cap,target,3,1,small_blue_cap,distractor,1,3,big_blue_cap,distractor,2,2
4194-7,1447693702465,28,filler,pumpkin,target,3,1,zucchini,distractor,2,3,horse,distractor,1,2
4194-7,1447693706514,29,sizeOnly,small_blue_toothbrush,distractor,1,3,small_red_toothbrush,distractor,2,2,big_blue_toothbrush,target,3,1
4194-7,1447693710439,30,filler,banana,target,3,3,teddybear,distractor,1,1,horse,distractor,2,2
4194-7,1447693714208,31,filler,baseball,target,3,1,tophat,distractor,1,3,snowflake,distractor,2,2
4194-7,1447693717907,32,filler,tire,target,1,1,lemon,distractor,3,2,flamingo,distractor,2,3
4194-7,1447693720966,33,colorOnly,big_purple_rock,target,3,3,small_green_rock,distractor,1,1,big_green_rock,distractor,2,2
4194-7,1447693724058,34,colorOnly,small_yellow_balloon,target,1,1,small_pink_balloon,distractor,3,3,big_pink_balloon,distractor,2,2
4194-7,1447693726639,35,filler,orange,target,3,1,fox,distractor,1,2,lobster,distractor,2,3
4194-7,1447693729687,36,filler,basketball,target,1,1,violin,distractor,2,3,bulldozer,distractor,3,2
4194-7,1447693737994,37,filler,feather,target,1,3,car,distractor,2,1,horse,distractor,3,2
4194-7,1447693741069,38,filler,car,target,2,3,grapefruit,distractor,3,2,bison,distractor,1,1
4194-7,1447693744235,39,filler,horse,target,3,1,lion,distractor,1,2,garbagecan,distractor,2,3
4194-7,1447693747534,40,filler,fireextinguisher,target,1,1,egg,distractor,2,2,tennisball,distractor,3,3
4194-7,1447693750714,41,filler,mailbox,target,3,1,zucchini,distractor,1,2,broccoli,distractor,2,3
4194-7,1447693753855,42,colorAndSize,small_blue_guitar,target,1,2,big_green_guitar,distractor,3,3,big_green_guitar,distractor,2,1
4194-7,1447693756372,43,colorAndSize,small_red_candle,target,2,2,big_blue_candle,distractor,3,1,big_blue_candle,distractor,1,3
4194-7,1447693759477,44,filler,firetruck,target,2,1,toilet,distractor,3,2,basketball,distractor,1,3
4194-7,1447693762636,45,colorOnly,big_pink_phone,target,2,1,small_white_phone,distractor,1,2,big_white_phone,distractor,3,3
4194-7,1447693765782,46,colorAndSize,big_purple_stapler,target,1,1,small_red_stapler,distractor,2,2,small_red_stapler,distractor,3,3
4194-7,1447693769683,47,filler,pumpkin,target,1,2,firetruck,distractor,2,1,hotdog,distractor,3,3
4194-7,1447693772719,48,filler,mailbox,target,3,3,pumpkin,distractor,2,1,lemon,distractor,1,2
4194-7,1447693776670,49,sizeOnly,big_red_chair,distractor,3,2,big_green_chair,distractor,2,3,small_red_chair,target,1,1
4194-7,1447693780458,50,filler,broccoli,target,1,3,feather,distractor,2,2,television,distractor,3,1
4194-7,1447693782989,51,colorOnly,small_blue_butterfly,target,3,2,small_purple_butterfly,distractor,2,1,big_purple_butterfly,distractor,1,3
4194-7,1447693785477,52,colorAndSize,big_blue_folder,target,2,1,small_green_folder,distractor,1,2,small_green_folder,distractor,3,3
4194-7,1447693788406,53,filler,lime,target,3,2,motorcycle,distractor,2,1,flamingo,distractor,1,3
4194-7,1447693791808,54,colorAndSize,small_orange_napkin,target,3,3,big_yellow_napkin,distractor,1,1,big_yellow_napkin,distractor,2,2
4194-7,1447693794640,55,sizeOnly,big_blue_ornament,distractor,3,2,small_blue_ornament,target,1,3,big_purple_ornament,distractor,2,1
4194-7,1447693797385,56,filler,baseball,target,3,2,strawberry,distractor,2,1,television,distractor,1,3
4194-7,1447693800697,57,colorAndSize,big_purple_billiardball,target,1,2,small_orange_billiardball,distractor,3,3,small_orange_billiardball,distractor,2,1
4194-7,1447693803376,58,filler,rubberduck,target,2,2,raspberry,distractor,1,1,dresser,distractor,3,3
4194-7,1447693806548,59,filler,violin,target,1,1,basketball,distractor,2,2,pumpkin,distractor,3,3
4194-7,1447693810653,60,filler,broccoli,target,3,2,kiwi,distractor,2,3,mailbox,distractor,1,1
4194-7,1447693813414,61,filler,polarbear,target,3,3,motorcycle,distractor,2,1,feather,distractor,1,2
4194-7,1447693817130,62,colorOnly,small_white_weddingcake,target,2,2,small_pink_weddingcake,distractor,1,3,big_pink_weddingcake,distractor,3,1
4194-7,1447693820738,63,filler,grapefruit,target,2,3,fireextinguisher,distractor,3,1,smokedetector,distractor,1,2
4194-7,1447693824439,64,colorOnly,big_pink_hairdryer,target,2,1,small_purple_hairdryer,distractor,3,3,big_purple_hairdryer,distractor,1,2
4194-7,1447693828821,65,filler,artichoke,target,3,2,penguin,distractor,2,3,bulldozer,distractor,1,1
