gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
5518-8,1447690839762,1,filler,television,target,3,3,orange,distractor,2,1,carrot,distractor,1,2
5518-8,1447690849577,2,filler,orange,target,2,3,camera,distractor,3,1,watermelon,distractor,1,2
5518-8,1447690856378,3,filler,santahat,target,1,2,grapefruit,distractor,2,1,smokedetector,distractor,3,3
5518-8,1447690863288,4,colorAndSize,small_blue_folder,target,3,2,big_green_folder,distractor,2,1,big_green_folder,distractor,1,3
5518-8,1447690870828,5,filler,basketball,target,1,1,raspberry,distractor,2,3,banana,distractor,3,2
5518-8,1447690875969,6,colorOnly,big_red_tack,target,3,2,big_blue_tack,distractor,2,1,small_blue_tack,distractor,1,3
5518-8,1447690887665,7,filler,broccoli,target,3,3,bear,distractor,1,1,ketchup,distractor,2,2
5518-8,1447690897130,8,filler,crocodile,target,3,2,banana,distractor,1,1,ketchup,distractor,2,3
5518-8,1447690903552,9,filler,kiwi,target,1,1,snake,distractor,3,2,grapefruit,distractor,2,3
5518-8,1447690914610,10,colorAndSize,big_black_avocado,target,2,3,small_green_avocado,distractor,1,1,small_green_avocado,distractor,3,2
5518-8,1447690923068,11,filler,binoculars,target,3,3,lime,distractor,2,2,kiwi,distractor,1,1
5518-8,1447690931120,12,colorOnly,small_blue_rug,target,1,2,small_purple_rug,distractor,3,1,big_purple_rug,distractor,2,3
5518-8,1447690938987,13,filler,watermelon,target,1,3,bison,distractor,2,1,lime,distractor,3,2
5518-8,1447690948272,14,colorAndSize,big_purple_stapler,target,3,1,small_red_stapler,distractor,1,2,small_red_stapler,distractor,2,3
5518-8,1447690958257,15,filler,firehydrant,target,1,3,feather,distractor,3,2,artichoke,distractor,2,1
5518-8,1447690966321,16,sizeOnly,big_white_teacup,target,2,2,small_pink_teacup,distractor,1,3,small_white_teacup,distractor,3,1
5518-8,1447690974449,17,filler,garlic,target,1,1,baseball,distractor,3,3,polarbear,distractor,2,2
5518-8,1447690985241,18,colorOnly,big_red_toothbrush,target,3,3,small_blue_toothbrush,distractor,2,1,big_blue_toothbrush,distractor,1,2
5518-8,1447690990882,19,sizeOnly,big_red_bucket,target,2,3,small_pink_bucket,distractor,3,1,small_red_bucket,distractor,1,2
5518-8,1447690999186,20,filler,snowflake,target,1,1,teddybear,distractor,3,3,carrot,distractor,2,2
5518-8,1447691011264,21,filler,pumpkin,target,3,1,basketball,distractor,1,3,sheep,distractor,2,2
5518-8,1447691023313,22,colorOnly,big_green_rock,target,3,3,big_purple_rock,distractor,2,2,small_purple_rock,distractor,1,1
5518-8,1447691029745,23,colorAndSize,small_pink_weddingcake,target,2,3,big_white_weddingcake,distractor,3,2,big_white_weddingcake,distractor,1,1
5518-8,1447691039017,24,filler,garbagecan,target,1,3,fireextinguisher,distractor,2,1,motorcycle,distractor,3,2
5518-8,1447691049053,25,sizeOnly,small_yellow_balloon,target,3,2,big_pink_balloon,distractor,1,1,big_yellow_balloon,distractor,2,3
5518-8,1447691057100,26,filler,feather,target,1,1,orange,distractor,3,3,kiwi,distractor,2,2
5518-8,1447691076801,27,filler,egg,target,1,1,kiwi,distractor,3,3,kitten,distractor,2,2
5518-8,1447691086017,28,filler,teddybear,target,2,3,clarinet,distractor,3,2,grapefruit,distractor,1,1
5518-8,1447691096769,29,filler,rubberduck,target,3,2,baseball,distractor,2,1,broccoli,distractor,1,3
5518-8,1447691103234,30,sizeOnly,big_brown_jacket,target,1,3,small_green_jacket,distractor,2,2,small_brown_jacket,distractor,3,1
5518-8,1447691112289,31,filler,garlic,target,3,1,polarbear,distractor,1,2,watermelon,distractor,2,3
5518-8,1447691118833,32,filler,cherries,target,1,2,santahat,distractor,3,3,television,distractor,2,1
5518-8,1447691129001,33,filler,cherries,target,2,2,television,distractor,3,1,grapefruit,distractor,1,3
5518-8,1447691142746,34,filler,baseball,target,3,3,lime,distractor,1,1,zucchini,distractor,2,2
5518-8,1447691151610,35,filler,zucchini,target,3,1,sheep,distractor,1,2,snake,distractor,2,3
5518-8,1447691158163,36,filler,tennisball,target,2,3,elephant,distractor,1,1,lemon,distractor,3,2
5518-8,1447691166803,37,filler,bulldozer,target,3,1,horse,distractor,2,2,clarinet,distractor,1,3
5518-8,1447691172137,38,filler,egg,target,2,3,fox,distractor,3,1,camera,distractor,1,2
5518-8,1447691178817,39,filler,firetruck,target,3,3,snowflake,distractor,1,1,kiwi,distractor,2,2
5518-8,1447691190162,40,colorOnly,small_blue_book,target,3,3,big_black_book,distractor,1,2,small_black_book,distractor,2,1
5518-8,1447691199241,41,filler,car,target,3,2,cactus,distractor,2,3,lime,distractor,1,1
5518-8,1447691206402,42,filler,eggplant,target,2,1,camera,distractor,3,2,ketchup,distractor,1,3
5518-8,1447691214894,43,filler,egg,target,1,3,fireextinguisher,distractor,3,1,carrot,distractor,2,2
5518-8,1447691228267,44,sizeOnly,small_blue_cap,target,1,3,big_orange_cap,distractor,3,2,big_blue_cap,distractor,2,1
5518-8,1447691256572,45,filler,tennisball,target,2,3,football,distractor,3,1,chick,distractor,1,2
5518-8,1447691263305,46,sizeOnly,small_green_framee,target,2,1,big_green_framee,distractor,3,3,big_pink_framee,distractor,1,2
5518-8,1447691267538,47,colorOnly,small_blue_cushion,target,1,1,small_orange_cushion,distractor,2,3,big_orange_cushion,distractor,3,2
5518-8,1447691274602,48,filler,tophat,target,1,1,binoculars,distractor,3,2,tennisball,distractor,2,3
5518-8,1447691281356,49,filler,rhinoceros,target,2,2,grapefruit,distractor,3,3,firetruck,distractor,1,1
5518-8,1447691288299,50,filler,carrot,target,2,3,car,distractor,3,1,hotdog,distractor,1,2
5518-8,1447691295418,51,sizeOnly,big_yellow_shoe,target,1,2,small_yellow_shoe,distractor,2,3,small_white_shoe,distractor,3,1
5518-8,1447691308937,52,filler,gloves,target,2,3,tophat,distractor,3,1,kitten,distractor,1,2
5518-8,1447691315799,53,filler,snowflake,target,2,2,tooth,distractor,1,1,trumpet,distractor,3,3
5518-8,1447691324465,54,filler,teddybear,target,1,1,horse,distractor,3,3,binoculars,distractor,2,2
5518-8,1447691338594,55,filler,horse,target,3,3,tennisball,distractor,2,1,baseball,distractor,1,2
5518-8,1447691349997,56,colorOnly,small_purple_bike,target,2,1,big_red_bike,distractor,3,3,small_red_bike,distractor,1,2
5518-8,1447691358610,57,filler,carrot,target,3,2,eggplant,distractor,2,1,piano,distractor,1,3
5518-8,1447691376314,58,filler,bear,target,2,1,lion,distractor,1,3,artichoke,distractor,3,2
5518-8,1447691384499,59,colorAndSize,big_red_yarn,target,2,2,small_purple_yarn,distractor,1,1,small_purple_yarn,distractor,3,3
5518-8,1447691394641,60,filler,penguin,target,3,3,polarbear,distractor,2,2,rubberduck,distractor,1,1
5518-8,1447691402089,61,filler,bear,target,2,3,orange,distractor,1,1,pumpkin,distractor,3,2
5518-8,1447691408817,62,colorAndSize,small_green_chair,target,2,3,big_red_chair,distractor,1,2,big_red_chair,distractor,3,1
5518-8,1447691415827,63,filler,elephant,target,1,3,penguin,distractor,2,1,tomato,distractor,3,2
5518-8,1447691421092,64,filler,garlic,target,1,3,television,distractor,2,1,violin,distractor,3,2
5518-8,1447691427666,65,filler,horse,target,1,1,lime,distractor,2,2,chick,distractor,3,3
5518-8,1447691435812,66,filler,watermelon,target,1,2,firetruck,distractor,2,1,egg,distractor,3,3
5518-8,1447691448731,67,filler,camera,target,2,1,egg,distractor,1,3,violin,distractor,3,2
5518-8,1447691455506,68,sizeOnly,small_purple_coathanger,target,1,3,big_purple_coathanger,distractor,3,2,big_orange_coathanger,distractor,2,1
5518-8,1447691462534,69,filler,cherries,target,3,2,basketball,distractor,1,3,tire,distractor,2,1
5518-8,1447691468051,70,colorOnly,big_purple_butterfly,target,1,2,small_blue_butterfly,distractor,3,3,big_blue_butterfly,distractor,2,1
5518-8,1447691478278,71,colorAndSize,small_orange_napkin,target,3,2,big_yellow_napkin,distractor,1,1,big_yellow_napkin,distractor,2,3
5518-8,1447691489010,72,filler,football,target,1,1,broccoli,distractor,3,3,schoolbus,distractor,2,2
5518-8,1447691496636,73,colorOnly,small_blue_candle,target,3,1,small_red_candle,distractor,1,2,big_red_candle,distractor,2,3
5518-8,1447691500937,74,colorOnly,small_blue_ornament,target,3,2,big_purple_ornament,distractor,2,3,small_purple_ornament,distractor,1,1
5518-8,1447691520986,75,colorOnly,small_red_flower,target,1,1,small_purple_flower,distractor,2,3,big_purple_flower,distractor,3,2
5518-8,1447691528643,76,filler,fox,target,3,3,watermelon,distractor,1,2,bison,distractor,2,1
5518-8,1447691534578,77,filler,basketball,target,1,2,cherries,distractor,3,1,tomato,distractor,2,3
5518-8,1447691541906,78,filler,toilet,target,3,3,lemon,distractor,2,2,snowflake,distractor,1,1
5518-8,1447691548702,79,filler,polarbear,target,2,1,binoculars,distractor,3,3,cactus,distractor,1,2
5518-8,1447691556514,80,filler,schoolbus,target,2,1,sheep,distractor,1,2,coconut,distractor,3,3
5518-8,1447691566329,81,sizeOnly,small_blue_comb,target,1,1,big_black_comb,distractor,3,2,big_blue_comb,distractor,2,3
5518-8,1447691572930,82,filler,crocodile,target,1,3,watermelon,distractor,3,1,tooth,distractor,2,2
5518-8,1447691585258,83,filler,broccoli,target,2,1,strawberry,distractor,3,3,eggplant,distractor,1,2
5518-8,1447691597722,84,filler,grapefruit,target,1,3,feather,distractor,3,2,bear,distractor,2,1
5518-8,1447691605026,85,colorAndSize,small_orange_billiardball,target,1,3,big_purple_billiardball,distractor,3,2,big_purple_billiardball,distractor,2,1
5518-8,1447691612106,86,filler,sheep,target,3,2,flamingo,distractor,2,3,feather,distractor,1,1
5518-8,1447691617731,87,sizeOnly,small_green_pepper,target,1,2,big_red_pepper,distractor,3,1,big_green_pepper,distractor,2,3
5518-8,1447691622491,88,filler,egg,target,1,2,binoculars,distractor,2,3,football,distractor,3,1
5518-8,1447691629667,89,colorAndSize,small_blue_guitar,target,3,2,big_green_guitar,distractor,2,1,big_green_guitar,distractor,1,3
5518-8,1447691643306,90,filler,flamingo,target,2,3,lobster,distractor,3,1,hotdog,distractor,1,2
5518-8,1447691648687,91,filler,egg,target,3,2,clarinet,distractor,2,3,crocodile,distractor,1,1
5518-8,1447691653916,92,filler,penguin,target,3,2,coconut,distractor,1,1,bulldozer,distractor,2,3
5518-8,1447691664171,93,filler,snake,target,3,1,snowflake,distractor,2,3,tomato,distractor,1,2
5518-8,1447691675308,94,filler,smokedetector,target,2,1,lemon,distractor,3,2,artichoke,distractor,1,3
5518-8,1447691680634,95,sizeOnly,big_black_belt,target,3,2,small_brown_belt,distractor,1,3,small_black_belt,distractor,2,1
5518-8,1447691691419,96,filler,kitten,target,3,2,lion,distractor,1,1,bear,distractor,2,3
5518-8,1447691695675,97,colorAndSize,small_purple_bracelet,target,3,2,big_green_bracelet,distractor,1,3,big_green_bracelet,distractor,2,1
5518-8,1447691704885,98,filler,ketchup,target,1,3,cactus,distractor,2,1,tomato,distractor,3,2
5518-8,1447691712299,99,filler,tennisball,target,1,2,lime,distractor,3,1,firetruck,distractor,2,3
5518-8,1447691719453,100,filler,eggplant,target,2,2,camera,distractor,1,3,piano,distractor,3,1
5518-8,1447691729978,101,colorAndSize,small_pink_phone,target,3,3,big_white_phone,distractor,2,2,big_white_phone,distractor,1,1
5518-8,1447691735430,102,filler,cherries,target,3,1,basketball,distractor,1,3,binoculars,distractor,2,2
5518-8,1447691746586,103,colorOnly,small_pink_hairdryer,target,3,3,small_purple_hairdryer,distractor,2,2,big_purple_hairdryer,distractor,1,1
5518-8,1447691761626,104,sizeOnly,small_black_turtle,target,2,3,big_brown_turtle,distractor,1,2,big_black_turtle,distractor,3,1
5518-8,1447691768724,105,filler,baseball,target,2,3,football,distractor,3,2,firehydrant,distractor,1,1
5518-8,1447691774539,106,filler,kiwi,target,3,3,iguana,distractor,1,2,crocodile,distractor,2,1
5518-8,1447691781939,107,filler,fox,target,1,3,elephant,distractor,3,1,kiwi,distractor,2,2
5518-8,1447691786219,108,colorAndSize,small_pink_golfball,target,2,1,big_blue_golfball,distractor,1,3,big_blue_golfball,distractor,3,2
