gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
8879-f,1447691652631,1,filler,tomato,target,3,2,elephant,distractor,1,1,basketball,distractor,2,3
8879-f,1447691658392,2,filler,rubberduck,target,1,1,motorcycle,distractor,3,3,teddybear,distractor,2,2
8879-f,1447691663126,3,colorAndSize,small_blue_rug,target,1,3,big_purple_rug,distractor,3,1,big_purple_rug,distractor,2,2
8879-f,1447691667617,4,filler,piano,target,1,2,iguana,distractor,2,1,camera,distractor,3,3
8879-f,1447691673048,5,sizeOnly,small_white_shoe,target,1,3,big_yellow_shoe,distractor,2,2,big_white_shoe,distractor,3,1
8879-f,1447691679527,6,filler,hotdog,target,1,1,fireextinguisher,distractor,3,2,garlic,distractor,2,3
8879-f,1447691685446,7,filler,ketchup,target,3,2,orange,distractor,2,3,garlic,distractor,1,1
8879-f,1447691692583,8,filler,rhinoceros,target,1,3,egg,distractor,2,2,crocodile,distractor,3,1
8879-f,1447691697896,9,filler,horse,target,1,3,polarbear,distractor,3,1,football,distractor,2,2
8879-f,1447691701992,10,filler,strawberry,target,2,1,mailbox,distractor,1,3,dresser,distractor,3,2
8879-f,1447691706689,11,sizeOnly,small_green_pepper,target,3,3,big_red_pepper,distractor,2,1,big_green_pepper,distractor,1,2
8879-f,1447691710623,12,filler,cherries,target,1,3,garlic,distractor,3,2,smokedetector,distractor,2,1
8879-f,1447691715224,13,filler,snake,target,2,2,lime,distractor,1,3,snowflake,distractor,3,1
8879-f,1447691718576,14,filler,piano,target,3,2,firetruck,distractor,2,3,feather,distractor,1,1
8879-f,1447691722527,15,filler,banana,target,2,3,lobster,distractor,3,2,bison,distractor,1,1
8879-f,1447691726007,16,filler,bison,target,3,1,football,distractor,2,2,lime,distractor,1,3
8879-f,1447691729032,17,filler,cherries,target,1,3,firehydrant,distractor,2,1,football,distractor,3,2
8879-f,1447691732513,18,colorAndSize,small_black_turtle,target,3,2,big_brown_turtle,distractor,1,3,big_brown_turtle,distractor,2,1
8879-f,1447691736303,19,colorAndSize,big_red_toothbrush,target,2,1,small_blue_toothbrush,distractor,3,2,small_blue_toothbrush,distractor,1,3
8879-f,1447691740160,20,filler,egg,target,2,1,fireextinguisher,distractor,1,3,violin,distractor,3,2
8879-f,1447691746043,21,colorOnly,big_pink_balloon,target,1,1,small_yellow_balloon,distractor,2,2,big_yellow_balloon,distractor,3,3
8879-f,1447691759890,22,filler,television,target,1,3,tophat,distractor,3,2,elephant,distractor,2,1
8879-f,1447691766930,23,filler,penguin,target,1,3,ketchup,distractor,3,2,schoolbus,distractor,2,1
8879-f,1447691770912,24,filler,grapefruit,target,3,1,flamingo,distractor,2,3,bulldozer,distractor,1,2
8879-f,1447691774937,25,filler,raspberry,target,2,1,iguana,distractor,1,2,kiwi,distractor,3,3
8879-f,1447691777977,26,colorAndSize,small_blue_guitar,target,1,3,big_green_guitar,distractor,3,2,big_green_guitar,distractor,2,1
8879-f,1447691782011,27,sizeOnly,small_orange_napkin,target,1,2,big_orange_napkin,distractor,3,3,big_yellow_napkin,distractor,2,1
8879-f,1447691787585,28,filler,broccoli,target,2,3,gloves,distractor,3,1,crocodile,distractor,1,2
8879-f,1447691793019,29,filler,lobster,target,3,3,football,distractor,2,2,gloves,distractor,1,1
8879-f,1447691797082,30,filler,bulldozer,target,1,1,artichoke,distractor,2,3,tire,distractor,3,2
8879-f,1447691801001,31,filler,broccoli,target,3,2,raspberry,distractor,2,3,baseball,distractor,1,1
8879-f,1447691806388,32,filler,motorcycle,target,1,2,binoculars,distractor,3,3,bear,distractor,2,1
8879-f,1447691813308,33,filler,television,target,1,3,clarinet,distractor,3,1,lobster,distractor,2,2
8879-f,1447691817937,34,filler,firetruck,target,1,2,banana,distractor,2,1,hotdog,distractor,3,3
8879-f,1447691821297,35,filler,banana,target,1,1,football,distractor,3,3,feather,distractor,2,2
8879-f,1447691825306,36,filler,television,target,3,2,cherries,distractor,2,3,pumpkin,distractor,1,1
8879-f,1447691830601,37,filler,basketball,target,3,3,bulldozer,distractor,2,2,sheep,distractor,1,1
8879-f,1447691836586,38,filler,sheep,target,3,1,tire,distractor,2,2,orange,distractor,1,3
8879-f,1447691852466,39,colorOnly,big_green_framee,target,1,1,big_pink_framee,distractor,3,2,small_pink_framee,distractor,2,3
8879-f,1447691859443,40,filler,tennisball,target,2,1,snowflake,distractor,1,3,bison,distractor,3,2
8879-f,1447691862763,41,colorOnly,big_blue_butterfly,target,2,3,big_purple_butterfly,distractor,1,1,small_purple_butterfly,distractor,3,2
8879-f,1447691865676,42,colorAndSize,big_red_bike,target,2,3,small_purple_bike,distractor,1,2,small_purple_bike,distractor,3,1
8879-f,1447691868562,43,filler,baseball,target,3,2,flamingo,distractor,2,1,car,distractor,1,3
8879-f,1447691872275,44,sizeOnly,big_pink_weddingcake,target,2,1,small_pink_weddingcake,distractor,3,2,small_white_weddingcake,distractor,1,3
8879-f,1447691876093,45,sizeOnly,big_blue_book,target,1,3,small_black_book,distractor,3,2,small_blue_book,distractor,2,1
8879-f,1447691880458,46,filler,elephant,target,2,1,horse,distractor,1,3,penguin,distractor,3,2
8879-f,1447691883843,47,sizeOnly,small_white_teacup,target,2,3,big_pink_teacup,distractor,3,1,big_white_teacup,distractor,1,2
8879-f,1447691887697,48,filler,tennisball,target,3,1,garlic,distractor,1,2,television,distractor,2,3
8879-f,1447691891380,49,sizeOnly,small_black_comb,target,1,1,big_blue_comb,distractor,3,3,big_black_comb,distractor,2,2
8879-f,1447691901643,50,filler,garlic,target,1,1,coconut,distractor,3,2,lobster,distractor,2,3
8879-f,1447691906940,51,filler,piano,target,1,2,clarinet,distractor,3,3,lime,distractor,2,1
8879-f,1447691909962,52,filler,fireextinguisher,target,2,3,binoculars,distractor,1,2,garbagecan,distractor,3,1
8879-f,1447691913731,53,colorOnly,small_blue_ornament,target,1,2,big_purple_ornament,distractor,3,1,small_purple_ornament,distractor,2,3
8879-f,1447691918668,54,filler,artichoke,target,3,3,broccoli,distractor,1,1,garbagecan,distractor,2,2
8879-f,1447691921918,55,colorAndSize,big_green_folder,target,3,3,small_blue_folder,distractor,2,1,small_blue_folder,distractor,1,2
8879-f,1447691924469,56,colorAndSize,small_pink_golfball,target,1,2,big_blue_golfball,distractor,2,3,big_blue_golfball,distractor,3,1
8879-f,1447691927860,57,sizeOnly,big_purple_stapler,target,1,2,small_red_stapler,distractor,2,1,small_purple_stapler,distractor,3,3
8879-f,1447691931852,58,colorOnly,small_orange_cushion,target,1,1,small_blue_cushion,distractor,3,2,big_blue_cushion,distractor,2,3
8879-f,1447691935492,59,colorOnly,small_black_belt,target,2,3,big_brown_belt,distractor,1,1,small_brown_belt,distractor,3,2
8879-f,1447691938244,60,colorAndSize,small_pink_hairdryer,target,3,1,big_purple_hairdryer,distractor,1,3,big_purple_hairdryer,distractor,2,2
8879-f,1447691942315,61,filler,toilet,target,2,3,cactus,distractor,1,2,coconut,distractor,3,1
8879-f,1447691945420,62,colorOnly,big_green_jacket,target,3,3,big_brown_jacket,distractor,1,1,small_brown_jacket,distractor,2,2
8879-f,1447691948188,63,colorAndSize,big_blue_candle,target,2,3,small_red_candle,distractor,1,2,small_red_candle,distractor,3,1
8879-f,1447691951661,64,filler,iguana,target,2,3,camera,distractor,3,1,orange,distractor,1,2
8879-f,1447691957557,65,filler,dresser,target,1,2,tomato,distractor,3,1,lemon,distractor,2,3
8879-f,1447691961022,66,sizeOnly,big_orange_cap,target,3,1,small_orange_cap,distractor,2,3,small_blue_cap,distractor,1,2
8879-f,1447691964613,67,filler,hotdog,target,1,3,bulldozer,distractor,3,1,television,distractor,2,2
8879-f,1447691967729,68,filler,cherries,target,2,2,horse,distractor,3,1,cactus,distractor,1,3
8879-f,1447691971606,69,colorOnly,big_purple_coathanger,target,1,1,small_orange_coathanger,distractor,2,2,big_orange_coathanger,distractor,3,3
8879-f,1447691975732,70,filler,mailbox,target,2,2,bulldozer,distractor,3,3,elephant,distractor,1,1
8879-f,1447691978362,71,filler,hotdog,target,2,2,flamingo,distractor,1,3,smokedetector,distractor,3,1
8879-f,1447691981549,72,filler,watermelon,target,1,3,iguana,distractor,2,1,motorcycle,distractor,3,2
8879-f,1447691984669,73,sizeOnly,small_blue_tack,target,1,3,big_blue_tack,distractor,3,2,big_red_tack,distractor,2,1
8879-f,1447691988790,74,filler,ketchup,target,2,2,watermelon,distractor,1,3,camera,distractor,3,1
8879-f,1447691992861,75,filler,orange,target,2,3,raspberry,distractor,1,1,crocodile,distractor,3,2
8879-f,1447691996701,76,colorAndSize,big_green_rock,target,2,1,small_purple_rock,distractor,3,3,small_purple_rock,distractor,1,2
8879-f,1447691999854,77,colorOnly,small_purple_billiardball,target,1,2,big_orange_billiardball,distractor,3,1,small_orange_billiardball,distractor,2,3
8879-f,1447692003687,78,filler,camera,target,2,2,carrot,distractor,1,3,raspberry,distractor,3,1
8879-f,1447692007573,79,filler,lion,target,3,3,rhinoceros,distractor,2,2,egg,distractor,1,1
8879-f,1447692011742,80,filler,violin,target,3,2,tophat,distractor,1,3,television,distractor,2,1
8879-f,1447692014374,81,colorAndSize,big_black_avocado,target,2,3,small_green_avocado,distractor,3,1,small_green_avocado,distractor,1,2
8879-f,1447692017606,82,filler,football,target,3,3,lime,distractor,1,2,television,distractor,2,1
8879-f,1447692021809,83,sizeOnly,small_red_bucket,target,3,2,big_pink_bucket,distractor,1,3,big_red_bucket,distractor,2,1
8879-f,1447692022724,84,filler,orange,distractor,2,2,kiwi,distractor,1,3,eggplant,target,3,1
8879-f,1447692027742,85,filler,gloves,target,2,2,cactus,distractor,1,1,teddybear,distractor,3,3
8879-f,1447692032008,86,filler,tomato,target,1,2,mailbox,distractor,2,1,tire,distractor,3,3
8879-f,1447692035097,87,filler,santahat,target,2,3,clarinet,distractor,1,2,tomato,distractor,3,1
8879-f,1447692038725,88,colorOnly,small_white_phone,target,1,3,small_pink_phone,distractor,2,2,big_pink_phone,distractor,3,1
8879-f,1447692044158,89,filler,egg,target,1,2,tomato,distractor,3,3,coconut,distractor,2,1
8879-f,1447692048111,90,filler,banana,target,3,3,broccoli,distractor,1,2,clarinet,distractor,2,1
8879-f,1447692053745,91,filler,pumpkin,target,1,3,smokedetector,distractor,3,1,snake,distractor,2,2
8879-f,1447692057158,92,filler,bison,target,1,3,football,distractor,3,2,garbagecan,distractor,2,1
8879-f,1447692060086,93,filler,motorcycle,target,1,3,camera,distractor,3,2,clarinet,distractor,2,1
8879-f,1447692063951,94,filler,eggplant,target,3,1,orange,distractor,2,2,tophat,distractor,1,3
8879-f,1447692067479,95,sizeOnly,small_purple_yarn,target,2,2,big_purple_yarn,distractor,3,3,big_red_yarn,distractor,1,1
8879-f,1447692071262,96,colorOnly,big_green_chair,target,2,3,small_red_chair,distractor,1,1,big_red_chair,distractor,3,2
8879-f,1447692074957,97,filler,tooth,target,2,2,crocodile,distractor,3,1,binoculars,distractor,1,3
