gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
3261-5,1447690537970,1,colorOnly,big_orange_cushion,target,2,1,small_blue_cushion,distractor,3,3,big_blue_cushion,distractor,1,2
3261-5,1447690550719,2,filler,coconut,target,1,2,fox,distractor,2,3,trumpet,distractor,3,1
3261-5,1447690560203,3,sizeOnly,big_purple_hairdryer,target,1,1,small_purple_hairdryer,distractor,2,3,small_pink_hairdryer,distractor,3,2
3261-5,1447690565220,4,filler,mailbox,target,2,2,cactus,distractor,1,3,tomato,distractor,3,1
3261-5,1447690570786,5,filler,kiwi,target,3,1,cactus,distractor,2,3,gloves,distractor,1,2
3261-5,1447690574868,6,colorAndSize,small_blue_folder,target,2,2,big_green_folder,distractor,1,1,big_green_folder,distractor,3,3
3261-5,1447690584467,7,colorAndSize,big_yellow_balloon,target,3,3,small_pink_balloon,distractor,2,2,small_pink_balloon,distractor,1,1
3261-5,1447690592227,8,colorOnly,small_purple_rug,target,2,3,small_blue_rug,distractor,1,2,big_blue_rug,distractor,3,1
3261-5,1447690597769,9,filler,tennisball,target,3,2,flamingo,distractor,2,3,artichoke,distractor,1,1
3261-5,1447690602284,10,filler,bear,target,3,1,rhinoceros,distractor,2,3,snake,distractor,1,2
3261-5,1447690611699,11,filler,flamingo,target,3,2,grapefruit,distractor,1,3,bulldozer,distractor,2,1
3261-5,1447690618600,12,colorOnly,big_pink_weddingcake,target,3,3,big_white_weddingcake,distractor,1,2,small_white_weddingcake,distractor,2,1
3261-5,1447690622879,13,filler,flamingo,target,1,1,fireextinguisher,distractor,2,3,banana,distractor,3,2
3261-5,1447690627439,14,filler,gloves,target,3,3,dresser,distractor,2,2,garbagecan,distractor,1,1
3261-5,1447690631848,15,filler,lemon,target,1,3,santahat,distractor,3,1,dresser,distractor,2,2
3261-5,1447690636931,16,filler,cactus,target,1,1,lemon,distractor,3,2,lime,distractor,2,3
3261-5,1447690642051,17,filler,violin,target,2,2,dresser,distractor,3,1,horse,distractor,1,3
3261-5,1447690646848,18,colorOnly,small_blue_tack,target,1,3,small_red_tack,distractor,3,2,big_red_tack,distractor,2,1
3261-5,1447690651580,19,filler,trumpet,target,1,1,lime,distractor,2,3,lion,distractor,3,2
3261-5,1447690655961,20,filler,egg,target,2,2,dresser,distractor,3,1,raspberry,distractor,1,3
3261-5,1447690667064,21,filler,ketchup,target,2,3,zucchini,distractor,1,1,snowflake,distractor,3,2
3261-5,1447690674867,22,filler,strawberry,target,3,1,smokedetector,distractor,2,3,fireextinguisher,distractor,1,2
3261-5,1447690679210,23,filler,baseball,target,3,1,bear,distractor,2,3,tooth,distractor,1,2
3261-5,1447690684108,24,filler,rhinoceros,target,1,3,elephant,distractor,2,1,rubberduck,distractor,3,2
3261-5,1447690688316,25,filler,tennisball,target,3,3,penguin,distractor,2,2,lion,distractor,1,1
3261-5,1447690692909,26,filler,toilet,target,3,1,tomato,distractor,1,3,fox,distractor,2,2
3261-5,1447690697138,27,filler,banana,target,3,1,bulldozer,distractor,1,2,basketball,distractor,2,3
3261-5,1447690701965,28,filler,egg,target,2,2,chick,distractor,3,3,strawberry,distractor,1,1
3261-5,1447690753611,29,colorAndSize,big_black_comb,target,1,2,small_blue_comb,distractor,2,3,small_blue_comb,distractor,3,1
3261-5,1447690760373,30,filler,grapefruit,target,2,2,hotdog,distractor,1,3,teddybear,distractor,3,1
3261-5,1447690766009,31,sizeOnly,big_red_flower,target,1,2,small_red_flower,distractor,2,3,small_purple_flower,distractor,3,1
3261-5,1447690773299,32,filler,football,target,2,3,eggplant,distractor,3,1,teddybear,distractor,1,2
3261-5,1447690781581,33,filler,sheep,target,1,1,tophat,distractor,2,3,schoolbus,distractor,3,2
3261-5,1447690786332,34,filler,broccoli,target,3,2,kiwi,distractor,1,1,tomato,distractor,2,3
3261-5,1447690791157,35,filler,gloves,target,3,3,watermelon,distractor,1,2,pumpkin,distractor,2,1
3261-5,1447690797072,36,sizeOnly,small_orange_napkin,target,1,1,big_yellow_napkin,distractor,3,2,big_orange_napkin,distractor,2,3
3261-5,1447690802026,37,filler,eggplant,target,1,1,rhinoceros,distractor,3,3,rubberduck,distractor,2,2
3261-5,1447690808696,38,filler,football,target,1,3,lion,distractor,2,1,santahat,distractor,3,2
3261-5,1447690813004,39,colorOnly,small_green_framee,target,1,1,big_pink_framee,distractor,2,2,small_pink_framee,distractor,3,3
3261-5,1447690819281,40,sizeOnly,small_purple_coathanger,target,2,3,big_orange_coathanger,distractor,3,2,big_purple_coathanger,distractor,1,1
3261-5,1447690834182,41,filler,crocodile,target,1,1,feather,distractor,2,3,violin,distractor,3,2
3261-5,1447690839865,42,filler,rubberduck,target,1,3,binoculars,distractor,2,2,kitten,distractor,3,1
3261-5,1447690843915,43,filler,bear,target,3,2,television,distractor,2,3,orange,distractor,1,1
3261-5,1447690859185,44,filler,garlic,target,3,3,sheep,distractor,2,1,tophat,distractor,1,2
3261-5,1447690864565,45,filler,snake,target,3,1,snowflake,distractor,2,2,flamingo,distractor,1,3
3261-5,1447690869588,46,sizeOnly,small_blue_butterfly,target,2,1,big_purple_butterfly,distractor,1,3,big_blue_butterfly,distractor,3,2
3261-5,1447690873299,47,filler,rhinoceros,target,3,2,hotdog,distractor,1,1,banana,distractor,2,3
3261-5,1447690876920,48,filler,toilet,target,3,1,hotdog,distractor,2,2,tooth,distractor,1,3
3261-5,1447690881507,49,filler,snowflake,target,1,2,watermelon,distractor,2,1,trumpet,distractor,3,3
3261-5,1447690885745,50,sizeOnly,small_green_pepper,target,2,1,big_red_pepper,distractor,3,2,big_green_pepper,distractor,1,3
3261-5,1447690889968,51,colorOnly,small_blue_toothbrush,target,2,2,big_red_toothbrush,distractor,3,1,small_red_toothbrush,distractor,1,3
3261-5,1447690894935,52,colorAndSize,small_red_bike,target,1,3,big_purple_bike,distractor,3,1,big_purple_bike,distractor,2,2
3261-5,1447690899554,53,filler,watermelon,target,2,2,santahat,distractor,1,3,football,distractor,3,1
3261-5,1447690903689,54,filler,schoolbus,target,1,3,rubberduck,distractor,3,2,grapefruit,distractor,2,1
3261-5,1447690907503,55,filler,flamingo,target,2,3,cactus,distractor,3,1,violin,distractor,1,2
3261-5,1447690911358,56,filler,strawberry,target,3,1,bear,distractor,2,3,orange,distractor,1,2
3261-5,1447690917456,57,sizeOnly,small_red_chair,target,2,1,big_red_chair,distractor,1,3,big_green_chair,distractor,3,2
3261-5,1447690922045,58,filler,clarinet,target,1,3,fireextinguisher,distractor,3,2,elephant,distractor,2,1
3261-5,1447690925540,59,filler,santahat,target,3,2,kiwi,distractor,2,1,flamingo,distractor,1,3
3261-5,1447690930144,60,colorAndSize,big_green_jacket,target,3,1,small_brown_jacket,distractor,1,3,small_brown_jacket,distractor,2,2
3261-5,1447690937145,61,colorOnly,small_pink_bucket,target,2,2,small_red_bucket,distractor,1,3,big_red_bucket,distractor,3,1
3261-5,1447690941709,62,filler,cactus,target,3,1,snowflake,distractor,2,2,garbagecan,distractor,1,3
3261-5,1447690950947,63,filler,bulldozer,target,2,2,lobster,distractor,3,1,piano,distractor,1,3
3261-5,1447690955587,64,sizeOnly,small_green_rock,target,2,2,big_purple_rock,distractor,1,1,big_green_rock,distractor,3,3
3261-5,1447690960410,65,colorAndSize,small_red_stapler,target,3,3,big_purple_stapler,distractor,2,2,big_purple_stapler,distractor,1,1
3261-5,1447690964865,66,filler,camera,target,3,2,penguin,distractor,1,3,schoolbus,distractor,2,1
3261-5,1447690969095,67,filler,piano,target,1,1,car,distractor,2,3,lime,distractor,3,2
3261-5,1447690982341,68,colorAndSize,small_black_turtle,target,1,3,big_brown_turtle,distractor,2,2,big_brown_turtle,distractor,3,1
3261-5,1447690989660,69,filler,garlic,target,2,1,hotdog,distractor,3,2,basketball,distractor,1,3
3261-5,1447690995455,70,filler,schoolbus,target,3,2,cactus,distractor,1,3,fox,distractor,2,1
3261-5,1447691000922,71,filler,basketball,target,3,2,binoculars,distractor,1,3,tomato,distractor,2,1
3261-5,1447691006344,72,colorAndSize,big_black_belt,target,2,1,small_brown_belt,distractor,1,2,small_brown_belt,distractor,3,3
3261-5,1447691011904,73,filler,iguana,target,1,2,teddybear,distractor,3,1,firehydrant,distractor,2,3
3261-5,1447691016468,74,sizeOnly,small_purple_bracelet,target,1,3,big_green_bracelet,distractor,2,2,big_purple_bracelet,distractor,3,1
3261-5,1447691021421,75,filler,iguana,target,2,1,artichoke,distractor,3,2,football,distractor,1,3
3261-5,1447691026379,76,sizeOnly,big_orange_cap,target,2,2,small_orange_cap,distractor,3,3,small_blue_cap,distractor,1,1
3261-5,1447691030501,77,colorOnly,small_blue_ornament,target,1,2,small_purple_ornament,distractor,2,3,big_purple_ornament,distractor,3,1
3261-5,1447691034690,78,filler,kiwi,target,3,2,crocodile,distractor,2,1,raspberry,distractor,1,3
3261-5,1447691039613,79,sizeOnly,big_blue_golfball,target,2,2,small_pink_golfball,distractor,3,3,small_blue_golfball,distractor,1,1
3261-5,1447691044150,80,colorAndSize,small_black_avocado,target,3,3,big_green_avocado,distractor,2,2,big_green_avocado,distractor,1,1
3261-5,1447691048523,81,filler,football,target,1,1,lime,distractor,3,2,watermelon,distractor,2,3
3261-5,1447691053068,82,filler,snowflake,target,2,3,bear,distractor,3,1,tooth,distractor,1,2
3261-5,1447691058104,83,filler,cherries,target,1,2,grapefruit,distractor,2,3,camera,distractor,3,1
3261-5,1447691062249,84,colorOnly,small_red_candle,target,2,3,small_blue_candle,distractor,1,1,big_blue_candle,distractor,3,2
3261-5,1447691067305,85,filler,violin,target,3,1,artichoke,distractor,1,2,hotdog,distractor,2,3
3261-5,1447691070912,86,filler,ketchup,target,3,1,lemon,distractor,1,3,tophat,distractor,2,2
3261-5,1447691075474,87,filler,eggplant,target,1,2,mailbox,distractor,2,1,football,distractor,3,3
3261-5,1447691079929,88,sizeOnly,big_pink_phone,target,1,3,small_pink_phone,distractor,2,2,small_white_phone,distractor,3,1
3261-5,1447691084683,89,filler,mailbox,target,1,3,tomato,distractor,3,2,kiwi,distractor,2,1
3261-5,1447691089792,90,filler,tophat,target,3,3,car,distractor,2,2,zucchini,distractor,1,1
3261-5,1447691093997,91,colorOnly,small_blue_book,target,2,3,small_black_book,distractor,3,1,big_black_book,distractor,1,2
3261-5,1447691099036,92,filler,car,target,3,1,tennisball,distractor,2,2,raspberry,distractor,1,3
3261-5,1447691103495,93,filler,grapefruit,target,3,1,coconut,distractor,2,3,basketball,distractor,1,2
3261-5,1447691107126,94,filler,kitten,target,3,2,cherries,distractor,1,3,fireextinguisher,distractor,2,1
3261-5,1447691110489,95,filler,horse,target,1,1,kitten,distractor,2,3,kiwi,distractor,3,2
3261-5,1447691116409,96,filler,motorcycle,target,2,3,basketball,distractor,1,2,lobster,distractor,3,1
3261-5,1447691120298,97,filler,car,target,1,1,camera,distractor,3,3,egg,distractor,2,2
3261-5,1447691126806,98,colorOnly,big_pink_teacup,target,1,2,small_white_teacup,distractor,3,3,big_white_teacup,distractor,2,1
3261-5,1447691135719,99,filler,flamingo,target,3,3,teddybear,distractor,2,1,tennisball,distractor,1,2
3261-5,1447691140601,100,filler,horse,target,2,3,lion,distractor,3,2,elephant,distractor,1,1
3261-5,1447691144971,101,colorAndSize,small_green_guitar,target,3,3,big_blue_guitar,distractor,2,2,big_blue_guitar,distractor,1,1
3261-5,1447691154748,102,colorAndSize,small_white_shoe,target,2,1,big_yellow_shoe,distractor,3,2,big_yellow_shoe,distractor,1,3
3261-5,1447691164254,103,filler,artichoke,target,1,1,violin,distractor,3,3,tennisball,distractor,2,2
3261-5,1447691168276,104,filler,rhinoceros,target,2,3,camera,distractor,1,1,lime,distractor,3,2
3261-5,1447691174474,105,colorOnly,big_orange_billiardball,target,2,3,big_purple_billiardball,distractor,3,2,small_purple_billiardball,distractor,1,1
3261-5,1447691180807,106,colorAndSize,small_red_yarn,target,3,1,big_purple_yarn,distractor,1,3,big_purple_yarn,distractor,2,2
3261-5,1447691198608,107,filler,cactus,target,1,3,tomato,distractor,3,2,snake,distractor,2,1
3261-5,1447691205162,108,filler,watermelon,target,3,3,tophat,distractor,2,2,snake,distractor,1,1
