gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
2500-5,1447426584701,1,filler,snowflake,target,1,3,snake,distractor,2,2,garlic,distractor,3,1
2500-5,1447426593534,2,sizeOnly,big_red_pepper,target,2,1,small_red_pepper,distractor,3,3,small_green_pepper,distractor,1,2
2500-5,1447426600211,3,filler,firetruck,target,2,1,artichoke,distractor,3,2,car,distractor,1,3
2500-5,1447426607219,4,filler,lime,target,1,1,bulldozer,distractor,3,3,zucchini,distractor,2,2
2500-5,1447426614652,5,colorAndSize,small_purple_stapler,target,3,1,big_red_stapler,distractor,1,2,big_red_stapler,distractor,2,3
2500-5,1447426627975,6,colorOnly,big_pink_framee,target,1,2,big_green_framee,distractor,3,1,small_green_framee,distractor,2,3
2500-5,1447426632924,7,filler,penguin,target,2,1,mailbox,distractor,3,3,television,distractor,1,2
2500-5,1447426639717,8,filler,egg,target,1,3,artichoke,distractor,3,1,eggplant,distractor,2,2
2500-5,1447426644380,9,sizeOnly,small_green_guitar,target,1,3,big_blue_guitar,distractor,2,2,big_green_guitar,distractor,3,1
2500-5,1447426651300,10,filler,football,target,3,1,strawberry,distractor,2,2,grapefruit,distractor,1,3
2500-5,1447426656908,11,sizeOnly,big_brown_belt,target,2,1,small_black_belt,distractor,1,2,small_brown_belt,distractor,3,3
2500-5,1447426663406,12,filler,rhinoceros,target,1,1,zucchini,distractor,3,3,carrot,distractor,2,2
2500-5,1447426670852,13,colorAndSize,small_blue_candle,target,2,3,big_red_candle,distractor,3,2,big_red_candle,distractor,1,1
2500-5,1447426675460,14,sizeOnly,small_purple_rock,target,3,2,big_purple_rock,distractor,2,3,big_green_rock,distractor,1,1
2500-5,1447426680590,15,filler,artichoke,target,3,1,toilet,distractor,2,2,firehydrant,distractor,1,3
2500-5,1447426687188,16,filler,chick,target,3,3,camera,distractor,1,1,piano,distractor,2,2
2500-5,1447426693668,17,filler,snake,target,2,2,schoolbus,distractor,3,3,piano,distractor,1,1
2500-5,1447426702711,18,filler,schoolbus,target,2,3,tennisball,distractor,1,1,raspberry,distractor,3,2
2500-5,1447426708782,19,filler,kitten,target,2,3,coconut,distractor,1,1,feather,distractor,3,2
2500-5,1447426717231,20,filler,schoolbus,target,2,3,hotdog,distractor,3,1,orange,distractor,1,2
2500-5,1447426723566,21,colorOnly,big_pink_weddingcake,target,2,1,big_white_weddingcake,distractor,1,2,small_white_weddingcake,distractor,3,3
2500-5,1447426730695,22,filler,mailbox,target,3,3,kiwi,distractor,1,1,elephant,distractor,2,2
2500-5,1447426738063,23,filler,snake,target,1,2,tennisball,distractor,2,1,toilet,distractor,3,3
2500-5,1447426743653,24,colorOnly,small_blue_golfball,target,3,1,small_pink_golfball,distractor,2,3,big_pink_golfball,distractor,1,2
2500-5,1447426750437,25,filler,lobster,target,2,3,cherries,distractor,1,2,dresser,distractor,3,1
2500-5,1447426755383,26,colorOnly,small_purple_yarn,target,1,3,small_red_yarn,distractor,3,1,big_red_yarn,distractor,2,2
2500-5,1447426761983,27,filler,fox,target,2,3,schoolbus,distractor,1,1,santahat,distractor,3,2
2500-5,1447426766830,28,filler,garbagecan,target,3,2,football,distractor,1,3,broccoli,distractor,2,1
2500-5,1447426772512,29,colorAndSize,small_yellow_napkin,target,2,3,big_orange_napkin,distractor,3,2,big_orange_napkin,distractor,1,1
2500-5,1447426779214,30,filler,carrot,target,2,3,kitten,distractor,1,1,teddybear,distractor,3,2
2500-5,1447426783821,31,colorAndSize,small_blue_ornament,target,2,1,big_purple_ornament,distractor,1,2,big_purple_ornament,distractor,3,3
2500-5,1447426787551,32,colorAndSize,big_red_flower,target,3,1,small_purple_flower,distractor,1,2,small_purple_flower,distractor,2,3
2500-5,1447426791701,33,colorOnly,small_blue_book,target,2,2,small_black_book,distractor,3,1,big_black_book,distractor,1,3
2500-5,1447426796077,34,filler,broccoli,target,1,2,binoculars,distractor,3,3,lobster,distractor,2,1
2500-5,1447426800264,35,sizeOnly,big_red_chair,target,1,3,small_red_chair,distractor,3,2,small_green_chair,distractor,2,1
2500-5,1447426804511,36,colorAndSize,big_orange_cap,target,2,1,small_blue_cap,distractor,1,2,small_blue_cap,distractor,3,3
