gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
3700-f,1447692321878,1,filler,basketball,target,1,3,mailbox,distractor,3,2,orange,distractor,2,1
3700-f,1447692332729,2,colorAndSize,small_pink_bucket,target,3,1,big_red_bucket,distractor,2,3,big_red_bucket,distractor,1,2
3700-f,1447692339737,3,colorAndSize,big_purple_bike,target,1,1,small_red_bike,distractor,3,2,small_red_bike,distractor,2,3
3700-f,1447692344249,4,sizeOnly,small_red_candle,target,3,2,big_blue_candle,distractor,2,3,big_red_candle,distractor,1,1
3700-f,1447692358253,5,filler,garlic,target,3,1,artichoke,distractor,2,2,cactus,distractor,1,3
3700-f,1447692363673,6,colorAndSize,big_green_folder,target,3,3,small_blue_folder,distractor,2,1,small_blue_folder,distractor,1,2
3700-f,1447692372506,7,colorOnly,small_brown_turtle,target,2,1,small_black_turtle,distractor,1,2,big_black_turtle,distractor,3,3
3700-f,1447692381739,8,filler,camera,target,2,2,strawberry,distractor,3,3,piano,distractor,1,1
3700-f,1447692390194,9,filler,smokedetector,target,1,3,pumpkin,distractor,2,1,banana,distractor,3,2
3700-f,1447692398347,10,filler,egg,target,2,3,zucchini,distractor,1,2,snowflake,distractor,3,1
3700-f,1447692415824,11,colorOnly,small_blue_tack,target,1,3,big_red_tack,distractor,2,1,small_red_tack,distractor,3,2
3700-f,1447692427231,12,filler,fireextinguisher,target,3,1,hotdog,distractor,1,2,garlic,distractor,2,3
3700-f,1447692433488,13,sizeOnly,big_red_stapler,target,3,2,small_red_stapler,distractor,2,1,small_purple_stapler,distractor,1,3
3700-f,1447692439074,14,colorAndSize,big_purple_butterfly,target,1,3,small_blue_butterfly,distractor,3,1,small_blue_butterfly,distractor,2,2
3700-f,1447692444378,15,sizeOnly,big_green_framee,target,3,3,small_pink_framee,distractor,1,1,small_green_framee,distractor,2,2
3700-f,1447692449493,16,colorAndSize,small_blue_toothbrush,target,2,3,big_red_toothbrush,distractor,1,2,big_red_toothbrush,distractor,3,1
3700-f,1447692454002,17,filler,camera,target,1,2,firetruck,distractor,2,3,basketball,distractor,3,1
3700-f,1447692463143,18,filler,cherries,target,2,2,polarbear,distractor,1,3,crocodile,distractor,3,1
3700-f,1447692480858,19,filler,eggplant,target,3,1,baseball,distractor,2,3,trumpet,distractor,1,2
3700-f,1447692490903,20,filler,motorcycle,target,1,2,television,distractor,2,3,lion,distractor,3,1
3700-f,1447692504144,21,colorOnly,small_brown_jacket,target,1,2,small_green_jacket,distractor,2,1,big_green_jacket,distractor,3,3
3700-f,1447692510577,22,colorOnly,big_red_chair,target,1,1,big_green_chair,distractor,3,2,small_green_chair,distractor,2,3
3700-f,1447692528148,23,filler,ketchup,target,2,2,binoculars,distractor,1,1,gloves,distractor,3,3
3700-f,1447692543999,24,filler,eggplant,target,3,2,smokedetector,distractor,2,1,tophat,distractor,1,3
3700-f,1447692560081,25,filler,firehydrant,target,2,1,raspberry,distractor,3,3,tire,distractor,1,2
3700-f,1447692565225,26,sizeOnly,small_white_weddingcake,target,3,1,big_white_weddingcake,distractor,1,2,big_pink_weddingcake,distractor,2,3
3700-f,1447692579425,27,filler,kiwi,target,2,3,tire,distractor,1,2,bulldozer,distractor,3,1
3700-f,1447692584645,28,filler,smokedetector,target,1,2,grapefruit,distractor,3,1,crocodile,distractor,2,3
3700-f,1447692599048,29,filler,tophat,target,1,3,artichoke,distractor,3,2,firetruck,distractor,2,1
3700-f,1447692607406,30,filler,schoolbus,target,1,2,tomato,distractor,2,3,kitten,distractor,3,1
3700-f,1447692618381,31,filler,firetruck,target,2,1,pumpkin,distractor,1,3,baseball,distractor,3,2
3700-f,1447692629340,32,filler,sheep,target,3,3,car,distractor,2,2,flamingo,distractor,1,1
3700-f,1447692638273,33,filler,rubberduck,target,1,2,firetruck,distractor,2,1,mailbox,distractor,3,3
3700-f,1447692651948,34,filler,garlic,target,1,3,chick,distractor,2,1,lime,distractor,3,2
3700-f,1447692665903,35,filler,penguin,target,2,1,carrot,distractor,3,3,firetruck,distractor,1,2
3700-f,1447692674225,36,colorAndSize,small_black_book,target,2,3,big_blue_book,distractor,3,2,big_blue_book,distractor,1,1
3700-f,1447692678347,37,sizeOnly,small_orange_cushion,target,1,1,big_orange_cushion,distractor,2,2,big_blue_cushion,distractor,3,3
3700-f,1447692684630,38,colorOnly,small_orange_cap,target,2,2,small_blue_cap,distractor,1,1,big_blue_cap,distractor,3,3
3700-f,1447692696094,39,filler,television,target,3,3,tomato,distractor,1,2,egg,distractor,2,1
3700-f,1447692704806,40,colorAndSize,small_black_belt,target,1,2,big_brown_belt,distractor,2,1,big_brown_belt,distractor,3,3
3700-f,1447692711761,41,filler,sheep,target,3,2,garlic,distractor,2,3,hotdog,distractor,1,1
3700-f,1447692727160,42,filler,elephant,target,3,2,cherries,distractor,1,1,bison,distractor,2,3
3700-f,1447692746266,43,filler,toilet,target,1,2,firetruck,distractor,3,3,fox,distractor,2,1
3700-f,1447692751092,44,filler,toilet,target,1,2,gloves,distractor,3,3,smokedetector,distractor,2,1
3700-f,1447692758129,45,colorOnly,big_green_pepper,target,2,2,small_red_pepper,distractor,3,3,big_red_pepper,distractor,1,1
3700-f,1447692766501,46,filler,lion,target,2,1,sheep,distractor,1,2,bison,distractor,3,3
3700-f,1447692775572,47,colorAndSize,big_purple_yarn,target,3,2,small_red_yarn,distractor,1,1,small_red_yarn,distractor,2,3
3700-f,1447692781955,48,filler,carrot,target,2,1,kiwi,distractor,3,2,rhinoceros,distractor,1,3
3700-f,1447692787449,49,filler,tophat,target,3,2,trumpet,distractor,2,1,tooth,distractor,1,3
3700-f,1447692801159,50,filler,garbagecan,target,1,2,fox,distractor,3,3,coconut,distractor,2,1
3700-f,1447692822654,51,filler,snake,target,3,2,kitten,distractor,1,3,garbagecan,distractor,2,1
3700-f,1447692827315,52,colorAndSize,big_blue_comb,target,3,3,small_black_comb,distractor,1,1,small_black_comb,distractor,2,2
3700-f,1447692833157,53,filler,snake,target,2,1,iguana,distractor,3,2,santahat,distractor,1,3
3700-f,1447692838137,54,colorAndSize,big_green_bracelet,target,2,3,small_purple_bracelet,distractor,3,1,small_purple_bracelet,distractor,1,2
3700-f,1447692843247,55,filler,flamingo,target,1,2,bison,distractor,2,3,pumpkin,distractor,3,1
3700-f,1447692849455,56,colorOnly,big_white_teacup,target,3,3,big_pink_teacup,distractor,2,1,small_pink_teacup,distractor,1,2
3700-f,1447692876662,57,filler,broccoli,target,1,2,bison,distractor,2,3,penguin,distractor,3,1
3700-f,1447692881821,58,sizeOnly,small_blue_rug,target,3,1,big_blue_rug,distractor,2,2,big_purple_rug,distractor,1,3
3700-f,1447692886393,59,filler,garbagecan,target,3,3,schoolbus,distractor,1,1,clarinet,distractor,2,2
3700-f,1447692890583,60,filler,egg,target,1,3,television,distractor,2,2,penguin,distractor,3,1
3700-f,1447692903604,61,filler,polarbear,target,3,1,horse,distractor,2,3,cactus,distractor,1,2
3700-f,1447692907801,62,sizeOnly,small_red_flower,target,1,2,big_red_flower,distractor,2,3,big_purple_flower,distractor,3,1
3700-f,1447692912119,63,sizeOnly,small_pink_hairdryer,target,1,1,big_pink_hairdryer,distractor,2,3,big_purple_hairdryer,distractor,3,2
3700-f,1447692918366,64,sizeOnly,big_yellow_balloon,target,3,2,small_yellow_balloon,distractor,1,1,small_pink_balloon,distractor,2,3
3700-f,1447692925163,65,filler,bison,target,2,3,eggplant,distractor,3,2,bear,distractor,1,1
3700-f,1447692930404,66,filler,sheep,target,1,1,santahat,distractor,2,3,zucchini,distractor,3,2
3700-f,1447692937162,67,filler,crocodile,target,3,1,cactus,distractor,2,3,camera,distractor,1,2
3700-f,1447692943479,68,filler,lemon,target,2,1,fireextinguisher,distractor,1,2,snowflake,distractor,3,3
3700-f,1447692948932,69,filler,motorcycle,target,3,1,mailbox,distractor,1,3,watermelon,distractor,2,2
3700-f,1447692960783,70,filler,broccoli,target,1,1,bulldozer,distractor,3,2,rhinoceros,distractor,2,3
3700-f,1447692975292,71,filler,carrot,target,1,2,clarinet,distractor,3,1,pumpkin,distractor,2,3
3700-f,1447692986780,72,filler,banana,target,1,2,bison,distractor,3,1,clarinet,distractor,2,3
3700-f,1447692992572,73,filler,teddybear,target,2,2,gloves,distractor,1,1,tire,distractor,3,3
3700-f,1447692998360,74,filler,baseball,target,3,2,tire,distractor,1,1,iguana,distractor,2,3
3700-f,1447693006203,75,filler,iguana,target,3,3,zucchini,distractor,2,1,grapefruit,distractor,1,2
3700-f,1447693011253,76,filler,horse,target,1,1,watermelon,distractor,2,3,penguin,distractor,3,2
3700-f,1447693022089,77,filler,hotdog,target,2,1,clarinet,distractor,1,2,rubberduck,distractor,3,3
3700-f,1447693028102,78,colorOnly,small_white_shoe,target,3,2,big_yellow_shoe,distractor,1,3,small_yellow_shoe,distractor,2,1
3700-f,1447693034452,79,filler,ketchup,target,3,1,pumpkin,distractor,2,3,football,distractor,1,2
3700-f,1447693044960,80,filler,cactus,target,1,1,zucchini,distractor,3,3,tooth,distractor,2,2
3700-f,1447693057835,81,filler,sheep,target,3,3,zucchini,distractor,2,2,bear,distractor,1,1
3700-f,1447693062514,82,colorAndSize,big_pink_golfball,target,1,3,small_blue_golfball,distractor,3,2,small_blue_golfball,distractor,2,1
3700-f,1447693066670,83,filler,motorcycle,target,2,3,eggplant,distractor,1,2,watermelon,distractor,3,1
3700-f,1447693072662,84,colorOnly,small_pink_phone,target,1,1,big_white_phone,distractor,2,3,small_white_phone,distractor,3,2
3700-f,1447693079654,85,colorOnly,small_purple_rock,target,2,3,big_green_rock,distractor,1,1,small_green_rock,distractor,3,2
3700-f,1447693104567,86,filler,garlic,target,1,1,dresser,distractor,2,3,toilet,distractor,3,2
3700-f,1447693127135,87,filler,crocodile,target,2,2,garlic,distractor,1,3,mailbox,distractor,3,1
3700-f,1447693134053,88,sizeOnly,small_purple_billiardball,target,3,1,big_purple_billiardball,distractor,1,2,big_orange_billiardball,distractor,2,3
