gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
7180-4,1447426318504,1,filler,basketball,target,2,3,baseball,distractor,1,1,orange,distractor,3,2
7180-4,1447426325858,2,filler,trumpet,target,1,1,bison,distractor,2,2,motorcycle,distractor,3,3
7180-4,1447426332166,3,colorOnly,small_pink_golfball,target,2,3,small_blue_golfball,distractor,1,2,big_blue_golfball,distractor,3,1
7180-4,1447426336001,4,sizeOnly,small_blue_butterfly,target,3,2,big_purple_butterfly,distractor,1,1,big_blue_butterfly,distractor,2,3
7180-4,1447426343368,5,filler,orange,target,3,1,cherries,distractor,1,2,lime,distractor,2,3
7180-4,1447426354495,6,filler,smokedetector,target,2,2,clarinet,distractor,1,1,cherries,distractor,3,3
7180-4,1447426360830,7,filler,raspberry,target,3,1,garbagecan,distractor,2,2,tomato,distractor,1,3
7180-4,1447426365117,8,colorOnly,big_black_belt,target,3,1,big_brown_belt,distractor,1,2,small_brown_belt,distractor,2,3
7180-4,1447426372348,9,filler,coconut,target,3,3,violin,distractor,2,2,orange,distractor,1,1
7180-4,1447426378864,10,filler,bulldozer,target,3,2,trumpet,distractor,2,3,dresser,distractor,1,1
7180-4,1447426386071,11,filler,fireextinguisher,target,1,3,tooth,distractor,3,2,motorcycle,distractor,2,1
7180-4,1447426398595,12,filler,binoculars,target,1,3,clarinet,distractor,2,2,orange,distractor,3,1
7180-4,1447426404704,13,filler,egg,target,2,3,dresser,distractor,3,2,bear,distractor,1,1
7180-4,1447426411106,14,colorAndSize,big_orange_coathanger,target,3,3,small_purple_coathanger,distractor,2,1,small_purple_coathanger,distractor,1,2
7180-4,1447426422810,15,filler,tomato,target,3,2,firehydrant,distractor,1,1,gloves,distractor,2,3
7180-4,1447426429045,16,colorAndSize,small_white_phone,target,3,2,big_pink_phone,distractor,2,3,big_pink_phone,distractor,1,1
7180-4,1447426433968,17,colorAndSize,small_green_folder,target,2,1,big_blue_folder,distractor,3,3,big_blue_folder,distractor,1,2
7180-4,1447426438174,18,colorAndSize,small_purple_stapler,target,1,1,big_red_stapler,distractor,2,2,big_red_stapler,distractor,3,3
7180-4,1447426448661,19,filler,kitten,target,3,1,snake,distractor,1,3,garlic,distractor,2,2
7180-4,1447426453438,20,filler,strawberry,target,3,1,fox,distractor,2,2,penguin,distractor,1,3
7180-4,1447426456861,21,filler,basketball,target,3,1,artichoke,distractor,2,3,schoolbus,distractor,1,2
7180-4,1447426460260,22,colorOnly,big_blue_cushion,target,1,3,small_orange_cushion,distractor,2,2,big_orange_cushion,distractor,3,1
7180-4,1447426463925,23,filler,bear,target,3,2,fox,distractor,1,3,lobster,distractor,2,1
7180-4,1447426467985,24,colorOnly,big_purple_yarn,target,2,2,big_red_yarn,distractor,1,1,small_red_yarn,distractor,3,3
7180-4,1447426471400,25,colorAndSize,big_green_rock,target,3,2,small_purple_rock,distractor,1,3,small_purple_rock,distractor,2,1
7180-4,1447426474514,26,colorAndSize,small_green_framee,target,3,3,big_pink_framee,distractor,2,1,big_pink_framee,distractor,1,2
7180-4,1447426477794,27,colorOnly,big_purple_flower,target,3,1,big_red_flower,distractor,1,3,small_red_flower,distractor,2,2
7180-4,1447426484863,28,filler,bear,target,1,1,sheep,distractor,3,2,pumpkin,distractor,2,3
7180-4,1447426488580,29,colorAndSize,big_orange_napkin,target,3,2,small_yellow_napkin,distractor,1,1,small_yellow_napkin,distractor,2,3
7180-4,1447426492255,30,filler,elephant,target,1,2,watermelon,distractor,3,1,santahat,distractor,2,3
7180-4,1447426498890,31,filler,grapefruit,target,1,1,cherries,distractor,3,2,bear,distractor,2,3
7180-4,1447426502806,32,filler,iguana,target,3,2,binoculars,distractor,1,1,carrot,distractor,2,3
7180-4,1447426505721,33,filler,schoolbus,target,1,1,cherries,distractor,2,3,polarbear,distractor,3,2
7180-4,1447426510889,34,filler,toilet,target,2,1,schoolbus,distractor,3,2,snake,distractor,1,3
7180-4,1447426516823,35,sizeOnly,big_green_bracelet,target,1,2,small_purple_bracelet,distractor,2,3,small_green_bracelet,distractor,3,1
7180-4,1447426523370,36,filler,horse,target,3,3,football,distractor,2,1,toilet,distractor,1,2
7180-4,1447426529135,37,filler,tomato,target,3,1,tire,distractor,2,2,watermelon,distractor,1,3
7180-4,1447426537002,38,sizeOnly,big_green_guitar,target,1,1,small_blue_guitar,distractor,2,2,small_green_guitar,distractor,3,3
7180-4,1447426542569,39,filler,cactus,target,3,2,snowflake,distractor,1,1,artichoke,distractor,2,3
7180-4,1447426550726,40,filler,toilet,target,2,2,bison,distractor,1,3,penguin,distractor,3,1
7180-4,1447426555391,41,filler,rhinoceros,target,3,2,watermelon,distractor,2,1,snowflake,distractor,1,3
7180-4,1447426559079,42,sizeOnly,small_blue_ornament,target,2,2,big_blue_ornament,distractor,3,1,big_purple_ornament,distractor,1,3
7180-4,1447426562999,43,sizeOnly,big_green_chair,target,3,1,small_green_chair,distractor,1,2,small_red_chair,distractor,2,3
7180-4,1447426569072,44,filler,dresser,target,2,3,fox,distractor,3,2,sheep,distractor,1,1
7180-4,1447426572818,45,filler,watermelon,target,2,1,bear,distractor,1,3,polarbear,distractor,3,2
7180-4,1447426577112,46,filler,iguana,target,3,2,egg,distractor,2,3,feather,distractor,1,1
7180-4,1447426583526,47,colorAndSize,big_red_bucket,target,1,3,small_pink_bucket,distractor,2,1,small_pink_bucket,distractor,3,2
7180-4,1447426589079,48,filler,crocodile,target,3,3,bulldozer,distractor,1,2,violin,distractor,2,1
