parameter,value,MCMCprob
alpha,35.997977390705216,0.0001000000000000001
lengthWeight,0.6210423925793581,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.25557544330989257,0.0001000000000000001
cost_size,0.21903532999637151,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,35.997977390705216,0.00019999999999999985
lengthWeight,0.6210423925793581,0.00019999999999999985
typicality_color,0.8916907439740003,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.25557544330989257,0.00019999999999999985
cost_size,0.20264811555797063,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,35.997977390705216,0.0001000000000000001
lengthWeight,0.6210423925793581,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.25557544330989257,0.0001000000000000001
cost_size,0.17309521024222607,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,35.997977390705216,0.0001000000000000001
lengthWeight,0.6210423925793581,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.18941442885850965,0.0001000000000000001
cost_size,0.17309521024222607,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,35.997977390705216,0.0001000000000000001
lengthWeight,0.6210423925793581,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.18222109030963954,0.0001000000000000001
cost_size,0.17309521024222607,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.0001000000000000001
lengthWeight,0.6210423925793581,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.18222109030963954,0.0001000000000000001
cost_size,0.17309521024222607,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.0001000000000000001
lengthWeight,0.8311451470373268,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.18222109030963954,0.0001000000000000001
cost_size,0.17309521024222607,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.00030000000000000024
lengthWeight,0.9754659044839475,0.00030000000000000024
typicality_color,0.8916907439740003,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.18222109030963954,0.00030000000000000024
cost_size,0.17309521024222607,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,34.687683311050264,0.00030000000000000024
lengthWeight,0.9754659044839475,0.00030000000000000024
typicality_color,0.8916907439740003,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.08442625187538252,0.00030000000000000024
cost_size,0.17309521024222607,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,34.687683311050264,0.00019999999999999985
lengthWeight,1.0193605051651604,0.00019999999999999985
typicality_color,0.8916907439740003,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.08442625187538252,0.00019999999999999985
cost_size,0.17309521024222607,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,34.687683311050264,0.00019999999999999985
lengthWeight,1.0193605051651604,0.00019999999999999985
typicality_color,0.8916907439740003,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.08442625187538252,0.00019999999999999985
cost_size,0.08817894032662406,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,34.687683311050264,0.0001000000000000001
lengthWeight,0.6252929753845391,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.08442625187538252,0.0001000000000000001
cost_size,0.08817894032662406,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.0001000000000000001
lengthWeight,0.6252929753845391,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.17956167563911216,0.0001000000000000001
cost_size,0.08817894032662406,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.0001000000000000001
lengthWeight,0.6252929753845391,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.27109809054398026,0.0001000000000000001
cost_size,0.08817894032662406,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.0001000000000000001
lengthWeight,0.6252929753845391,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.2743845918955843,0.0001000000000000001
cost_size,0.08817894032662406,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.0001000000000000001
lengthWeight,0.14712494478969831,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.2743845918955843,0.0001000000000000001
cost_size,0.08817894032662406,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.687683311050264,0.00030000000000000024
lengthWeight,0.5981401521448051,0.00030000000000000024
typicality_color,0.8916907439740003,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.2743845918955843,0.00030000000000000024
cost_size,0.08817894032662406,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,33.85004666925269,0.0001000000000000001
lengthWeight,0.5981401521448051,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.2743845918955843,0.0001000000000000001
cost_size,0.08817894032662406,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.85004666925269,0.00019999999999999985
lengthWeight,0.14479931313234856,0.00019999999999999985
typicality_color,0.8916907439740003,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.2743845918955843,0.00019999999999999985
cost_size,0.08817894032662406,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,33.90219230257422,0.0001000000000000001
lengthWeight,0.14479931313234856,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.2743845918955843,0.0001000000000000001
cost_size,0.08817894032662406,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.90219230257422,0.0001000000000000001
lengthWeight,0.14479931313234856,0.0001000000000000001
typicality_color,0.8916907439740003,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.2743845918955843,0.0001000000000000001
cost_size,0.05979504069745537,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.90219230257422,0.00030000000000000024
lengthWeight,0.14479931313234856,0.00030000000000000024
typicality_color,0.8892159630901852,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.2743845918955843,0.00030000000000000024
cost_size,0.05979504069745537,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,33.90219230257422,0.00019999999999999985
lengthWeight,0.14479931313234856,0.00019999999999999985
typicality_color,0.8892159630901852,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.2743845918955843,0.00019999999999999985
cost_size,0.04375395623041561,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,33.90219230257422,0.00030000000000000024
lengthWeight,0.14479931313234856,0.00030000000000000024
typicality_color,0.8892159630901852,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.18938513411496835,0.00030000000000000024
cost_size,0.04375395623041561,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,33.90219230257422,0.0001000000000000001
lengthWeight,0.006626052250891024,0.0001000000000000001
typicality_color,0.8892159630901852,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.18938513411496835,0.0001000000000000001
cost_size,0.04375395623041561,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.90219230257422,0.0001000000000000001
lengthWeight,0.006626052250891024,0.0001000000000000001
typicality_color,0.8892159630901852,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.17763097345732967,0.0001000000000000001
cost_size,0.04375395623041561,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.90219230257422,0.00030000000000000024
lengthWeight,0.006626052250891024,0.00030000000000000024
typicality_color,0.8892159630901852,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.17763097345732967,0.00030000000000000024
cost_size,0.09902265804871352,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,33.90219230257422,0.0001000000000000001
lengthWeight,0.06235164008399726,0.0001000000000000001
typicality_color,0.8892159630901852,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.17763097345732967,0.0001000000000000001
cost_size,0.09902265804871352,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.90219230257422,0.00030000000000000024
lengthWeight,0.06235164008399726,0.00030000000000000024
typicality_color,0.8892159630901852,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.17763097345732967,0.00030000000000000024
cost_size,0.11429626345862243,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,33.90219230257422,0.0001000000000000001
lengthWeight,0.06235164008399726,0.0001000000000000001
typicality_color,0.8892159630901852,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.13627260230327337,0.0001000000000000001
cost_size,0.11429626345862243,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.381031157152016,0.00019999999999999985
lengthWeight,0.06235164008399726,0.00019999999999999985
typicality_color,0.8892159630901852,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.13627260230327337,0.00019999999999999985
cost_size,0.11429626345862243,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,33.381031157152016,0.0001000000000000001
lengthWeight,0.06235164008399726,0.0001000000000000001
typicality_color,0.8892159630901852,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.18197986764978327,0.0001000000000000001
cost_size,0.11429626345862243,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,35.09325264472531,0.00030000000000000024
lengthWeight,0.06235164008399726,0.00030000000000000024
typicality_color,0.8892159630901852,0.00030000000000000024
typicality_size,0.7939427741773608,0.00030000000000000024
typicality_type,1,0.00030000000000000024
cost_color,0.18197986764978327,0.00030000000000000024
cost_size,0.11429626345862243,0.00030000000000000024
cost_type,1,0.00030000000000000024
alpha,35.09325264472531,0.0004999999999999998
lengthWeight,0.06235164008399726,0.0004999999999999998
typicality_color,0.8892159630901852,0.0004999999999999998
typicality_size,0.7939427741773608,0.0004999999999999998
typicality_type,1,0.0004999999999999998
cost_color,0.18197986764978327,0.0004999999999999998
cost_size,0.20136894643678604,0.0004999999999999998
cost_type,1,0.0004999999999999998
alpha,35.09325264472531,0.0001000000000000001
lengthWeight,0.06235164008399726,0.0001000000000000001
typicality_color,0.8892159630901852,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.199732123881363,0.0001000000000000001
cost_size,0.20136894643678604,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,35.09325264472531,0.00019999999999999985
lengthWeight,0.3464116459596152,0.00019999999999999985
typicality_color,0.8892159630901852,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.199732123881363,0.00019999999999999985
cost_size,0.20136894643678604,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,35.09325264472531,0.0001000000000000001
lengthWeight,0.3464116459596152,0.0001000000000000001
typicality_color,0.8892159630901852,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.199732123881363,0.0001000000000000001
cost_size,0.18699518648844762,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.319641368455684,0.00019999999999999985
lengthWeight,0.3464116459596152,0.00019999999999999985
typicality_color,0.8892159630901852,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.199732123881363,0.00019999999999999985
cost_size,0.18699518648844762,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,34.319641368455684,0.0001000000000000001
lengthWeight,0.3464116459596152,0.0001000000000000001
typicality_color,0.883637540977636,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.199732123881363,0.0001000000000000001
cost_size,0.18699518648844762,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,34.319641368455684,0.00019999999999999985
lengthWeight,0.3464116459596152,0.00019999999999999985
typicality_color,0.883637540977636,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.199732123881363,0.00019999999999999985
cost_size,0.1300376219535742,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,33.82197841320343,0.0004999999999999998
lengthWeight,0.3464116459596152,0.0004999999999999998
typicality_color,0.883637540977636,0.0004999999999999998
typicality_size,0.7939427741773608,0.0004999999999999998
typicality_type,1,0.0004999999999999998
cost_color,0.199732123881363,0.0004999999999999998
cost_size,0.1300376219535742,0.0004999999999999998
cost_type,1,0.0004999999999999998
alpha,33.82197841320343,0.0001000000000000001
lengthWeight,0.3464116459596152,0.0001000000000000001
typicality_color,0.883637540977636,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.199732123881363,0.0001000000000000001
cost_size,0.0527799268623319,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.82197841320343,0.0001000000000000001
lengthWeight,0.3464116459596152,0.0001000000000000001
typicality_color,0.883637540977636,0.0001000000000000001
typicality_size,0.7939427741773608,0.0001000000000000001
typicality_type,1,0.0001000000000000001
cost_color,0.18384148075880957,0.0001000000000000001
cost_size,0.0527799268623319,0.0001000000000000001
cost_type,1,0.0001000000000000001
alpha,33.82197841320343,0.00019999999999999985
lengthWeight,0.3464116459596152,0.00019999999999999985
typicality_color,0.883637540977636,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.18384148075880957,0.00019999999999999985
cost_size,0.1527750236391963,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,33.82197841320343,0.00019999999999999985
lengthWeight,0.3464116459596152,0.00019999999999999985
typicality_color,0.883637540977636,0.00019999999999999985
typicality_size,0.7939427741773608,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.18384148075880957,0.00019999999999999985
cost_size,0.11952738811685557,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,33.82197841320343,0.0001000000000000001
lengthWeight,0.3464116459596152,0.0001000000000000001
