gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
318,1749-c,1455301049463,9,subSuperTrial,basic12,convertible,target,3,3,car,vehicle,motorcycle,distractor,2,4,NA,vehicle,sedan,distractor,4,2,car,vehicle,Grey car,,1455301047987,Grey car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
320,1749-c,1455301067089,12,subSuperTrial,basic33,suv,target,4,2,car,vehicle,wardrobe,distractor,3,4,NA,furniture,chips,distractor,2,3,NA,snack,Car,,1455301065719,Car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
352,4242-5,1455301122886,4,subSuperTrial,basic22,convertible,target,4,3,car,vehicle,train,distractor,2,4,NA,vehicle,motorcycle,distractor,3,2,NA,vehicle,it is the car,,1455301121167,it is the car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
361,4242-5,1455301284820,21,subSuperTrial,basic12,sportsCar,target,4,2,car,vehicle,firetruck,distractor,2,4,NA,vehicle,sedan,distractor,3,3,car,vehicle,the gray car,,1455301283405,the gray car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
370,4242-5,1455301482587,42,subSuperTrial,basic33,minivan,target,3,3,car,vehicle,elephant,distractor,4,4,NA,animal,pretzels,distractor,2,2,NA,snack,the car,,1455301481264,the car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
385,4242-5,1455301771929,70,subSuperTrial,basic12,suv,target,2,2,car,vehicle,sedan,distractor,3,4,car,vehicle,train,distractor,4,3,NA,vehicle,the silver car,,1455301769326,the silver car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
418,9973-0,1455301431645,66,subSuperTrial,basic23,convertible,target,3,3,car,vehicle,firetruck,distractor,4,2,NA,vehicle,iguana,distractor,2,4,NA,animal,car,,1455301430574,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
469,4886-d,1455301269344,23,subSuperTrial,basic23,convertible,target,4,2,car,vehicle,bookcase,distractor,2,3,NA,furniture,ambulance,distractor,3,4,NA,vehicle,car,,1455301267687,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
480,4886-d,1455301389968,47,subSuperTrial,basic33,sportsCar,target,2,3,car,vehicle,hamster,distractor,3,2,NA,animal,ivy,distractor,4,4,NA,plant,car,,1455301388789,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
500,6879-8,1455301213553,10,subSuperTrial,basic33,convertible,target,3,4,car,vehicle,bathrobe,distractor,2,2,NA,clothing,pig,distractor,4,3,NA,animal,car,,1455301211701,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
503,6879-8,1455301231194,14,subSuperTrial,basic33,suv,target,4,2,car,vehicle,popcorn,distractor,3,4,NA,snack,snake,distractor,2,3,NA,animal,car,,1455301230039,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
524,6879-8,1455301429677,57,subSuperTrial,basic33,sportsCar,target,3,3,car,vehicle,grasses,distractor,2,4,NA,plant,bathrobe,distractor,4,2,NA,clothing,car,,1455301428885,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
539,0842-a,1455301445900,18,subSuperTrial,basic33,minivan,target,4,4,car,vehicle,bathrobe,distractor,2,3,NA,clothing,lobster,distractor,3,2,NA,animal,car,,1455301440805,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
551,0842-a,1455301625304,42,subSuperTrial,basic22,suv,target,2,4,car,vehicle,ambulance,distractor,4,2,NA,vehicle,motorcycle,distractor,3,3,NA,vehicle,offroad car,,1455301620220,offroad car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
576,5222-f,1455301435295,20,subSuperTrial,basic33,sportsCar,target,2,3,car,vehicle,socks,distractor,3,2,NA,clothing,lion,distractor,4,4,NA,animal,car,,1455301433605,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
584,5222-f,1455301555679,41,subSuperTrial,basic33,suv,target,4,4,car,vehicle,pottedPlant,distractor,2,2,NA,plant,rhino,distractor,3,3,NA,animal,car,,1455301554161,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
586,5222-f,1455301573788,44,subSuperTrial,basic22,convertible,target,2,2,car,vehicle,firetruck,distractor,4,3,NA,vehicle,ambulance,distractor,3,4,NA,vehicle,car,,1455301572128,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
611,8691-9,1455301387165,14,subSuperTrial,basic33,minivan,target,4,4,car,vehicle,wardrobe,distractor,2,2,NA,furniture,bathrobe,distractor,3,3,NA,clothing,car,,1455301382188,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
616,8691-9,1455301486134,27,subSuperTrial,basic23,sportsCar,target,3,2,car,vehicle,rosemary,distractor,4,3,NA,plant,ambulance,distractor,2,4,NA,vehicle,car,,1455301484176,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
619,8691-9,1455301523658,32,subSuperTrial,basic33,suv,target,3,3,car,vehicle,bookcase,distractor,4,4,NA,furniture,rhino,distractor,2,2,NA,animal,car,,1455301522267,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
623,8691-9,1455301603230,43,subSuperTrial,basic23,convertible,target,4,3,car,vehicle,firetruck,distractor,3,4,NA,vehicle,kitten,distractor,2,2,NA,animal,car,,1455301592226,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
659,5895-f,1455301392413,6,subSuperTrial,basic33,convertible,target,2,4,car,vehicle,kitten,distractor,3,3,NA,animal,gloves,distractor,4,2,NA,clothing,car,,1455301389242,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
664,5895-f,1455301559738,17,subSuperTrial,basic22,suv,target,4,3,car,vehicle,ambulance,distractor,2,2,NA,vehicle,train,distractor,3,4,NA,vehicle,car,,1455301549758,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
681,5895-f,1455301926919,55,subSuperTrial,basic23,sportsCar,target,2,4,car,vehicle,firetruck,distractor,4,2,NA,vehicle,kitten,distractor,3,3,NA,animal,car,,1455301925160,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
698,3084-5,1455301624532,14,subSuperTrial,basic22,sportsCar,target,3,2,car,vehicle,motorcycle,distractor,2,4,NA,vehicle,ambulance,distractor,4,3,NA,vehicle,car,,1455301622547,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
705,3084-5,1455301978840,32,subSuperTrial,basic33,minivan,target,4,4,car,vehicle,elephant,distractor,2,3,NA,animal,popcorn,distractor,3,2,NA,snack, white car,,1455301977886, white car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
720,3084-5,1455302370609,60,subSuperTrial,basic33,suv,target,2,3,car,vehicle,lion,distractor,3,2,NA,animal,chips,distractor,4,4,NA,snack,car,,1455302369078,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
768,5611-0,1455301529068,11,subSuperTrial,basic33,convertible,target,3,2,car,vehicle,iguana,distractor,4,4,NA,animal,ivy,distractor,2,3,NA,plant,car,,1455301528243,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
770,5611-0,1455301562914,15,subSuperTrial,basic22,minivan,target,4,4,car,vehicle,firetruck,distractor,3,3,NA,vehicle,train,distractor,2,2,NA,vehicle,car,,1455301561111,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
774,5611-0,1455301616169,27,subSuperTrial,basic23,sportsCar,target,4,4,car,vehicle,firetruck,distractor,3,2,NA,vehicle,iguana,distractor,2,3,NA,animal,car,,1455301615218,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
828,4205-4,1455301853800,59,subSuperTrial,basic33,convertible,target,3,2,car,vehicle,wardrobe,distractor,4,4,NA,furniture,crocodile,distractor,2,3,NA,animal,car,,1455301850944,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
836,9554-c,1455301593844,4,subSuperTrial,basic22,sportsCar,target,2,4,car,vehicle,ambulance,distractor,3,3,NA,vehicle,train,distractor,4,2,NA,vehicle,car,,1455301592573,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
855,9554-c,1455301820823,41,subSuperTrial,basic23,convertible,target,4,3,car,vehicle,bathrobe,distractor,2,2,NA,clothing,motorcycle,distractor,3,4,NA,vehicle,car,,1455301819414,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
892,8344-c,1455301989234,42,subSuperTrial,basic22,sportsCar,target,4,2,car,vehicle,motorcycle,distractor,2,3,NA,vehicle,train,distractor,3,4,NA,vehicle,car,,1455301986717,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
943,0327-7,1455301672115,1,subSuperTrial,basic33,convertible,target,4,3,car,vehicle,lamp,distractor,3,2,NA,furniture,rhino,distractor,2,4,NA,animal,car,,1455301670129,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
981,7949-f,1455301808905,8,subSuperTrial,basic22,convertible,target,3,3,car,vehicle,motorcycle,distractor,4,2,NA,vehicle,firetruck,distractor,2,4,NA,vehicle,car,,1455301807926,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
988,7949-f,1455301881671,22,subSuperTrial,basic33,sportsCar,target,2,3,car,vehicle,lamp,distractor,3,4,NA,furniture,socks,distractor,4,2,NA,clothing,car,,1455301880733,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1054,3676-c,1455301871769,7,subSuperTrial,basic33,sportsCar,target,4,3,car,vehicle,cow,distractor,2,4,NA,animal,grasses,distractor,3,2,NA,plant,car,,1455301868854,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1070,3676-c,1455302162219,35,subSuperTrial,basic33,convertible,target,3,2,car,vehicle,cow,distractor,4,3,NA,animal,rosemary,distractor,2,4,NA,plant,car,,1455302159613,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
