"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"312"	"9165-a"	1455301520730	70	"subSuperTrial"	"basic12"	"clownFish"	"target"	3	4	"fish"	"animal"	"bison"	"distractor"	2	3	NA	"animal"	"discusFish"	"distractor"	4	2	"fish"	"animal"	"clownfish"	""	"1455301519147"	"clownfish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"718"	"3084-5"	1455302355570	58	"subSuperTrial"	"basic23"	"clownFish"	"target"	3	2	"fish"	"animal"	"elephant"	"distractor"	4	3	NA	"animal"	"bookcase"	"distractor"	2	4	NA	"furniture"	"clownfish"	""	"1455302353784"	"clownfish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"947"	"0327-7"	1455301759354	15	"subSuperTrial"	"basic23"	"clownFish"	"target"	3	2	"fish"	"animal"	"cookies"	"distractor"	4	4	NA	"snack"	"lobster"	"distractor"	2	3	NA	"animal"	"clown fish___orange"	""	"1455301757442___1455301758504"	"clown fish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1303"	"6588-d"	1455302997384	54	"subSuperTrial"	"basic12"	"clownFish"	"target"	2	2	"fish"	"animal"	"discusFish"	"distractor"	3	3	"fish"	"animal"	"iguana"	"distractor"	4	4	NA	"animal"	"clown fish___ black highlights"	""	"1455302992963"	"clown fish  black highlights"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1353"	"3747-d"	1455302447819	10	"subSuperTrial"	"basic33"	"clownFish"	"target"	3	4	"fish"	"animal"	"socks"	"distractor"	4	2	NA	"clothing"	"bed"	"distractor"	2	3	NA	"furniture"	"clownfish"	""	"1455302446530"	"clownfish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1416"	"2785-6"	1455303006795	65	"subSuperTrial"	"basic23"	"clownFish"	"target"	3	4	"fish"	"animal"	"motorcycle"	"distractor"	2	3	NA	"vehicle"	"sheep"	"distractor"	4	2	NA	"animal"	"goldfish"	""	"1455303005455"	"goldfish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1468"	"2719-8"	1455302812045	22	"subSuperTrial"	"basic12"	"clownFish"	"target"	2	2	"fish"	"animal"	"iguana"	"distractor"	3	4	NA	"animal"	"discusFish"	"distractor"	4	3	"fish"	"animal"	"white gold fish"	""	"1455302809905"	"white gold fish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1742"	"5699-7"	1455305715533	31	"subSuperTrial"	"basic23"	"clownFish"	"target"	3	3	"fish"	"animal"	"hamster"	"distractor"	4	2	NA	"animal"	"gloves"	"distractor"	2	4	NA	"clothing"	"clownfish"	""	"1455305712222"	"clownfish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1823"	"6625-1"	1455306120527	47	"subSuperTrial"	"basic23"	"clownFish"	"target"	4	2	"fish"	"animal"	"rosemary"	"distractor"	3	4	NA	"plant"	"crocodile"	"distractor"	2	3	NA	"animal"	"clownfish"	""	"1455306118750"	"clownfish"	"clownFish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
