gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
303,9165-a,1455301408553,51,subSuperTrial,basic33,husky,target,4,2,dog,animal,wardrobe,distractor,3,3,NA,furniture,pottedPlant,distractor,2,4,NA,plant,dog,,1455301407496,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
310,9165-a,1455301498571,66,subSuperTrial,basic22,pug,target,3,4,dog,animal,snake,distractor,2,2,NA,animal,squirrel,distractor,4,3,NA,animal,dog,,1455301497577,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
323,1749-c,1455301113294,19,subSuperTrial,basic33,pug,target,2,2,dog,animal,ambulance,distractor,3,3,NA,vehicle,cookies,distractor,4,4,NA,snack,dog,,1455301111624,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
341,1749-c,1455301324126,53,subSuperTrial,basic23,germanShepherd,target,2,3,dog,animal,hamster,distractor,4,2,NA,animal,train,distractor,3,4,NA,vehicle,dog,,1455301322275,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
349,1749-c,1455301443945,70,subSuperTrial,basic23,dalmatian,target,2,3,dog,animal,dress,distractor,4,4,NA,clothing,bison,distractor,3,2,NA,animal,dog,,1455301443085,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
363,4242-5,1455301352924,26,subSuperTrial,basic22,germanShepherd,target,4,2,dog,animal,crocodile,distractor,3,3,NA,animal,pig,distractor,2,4,NA,animal,the dog,,1455301350809,the dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
368,4242-5,1455301462132,39,subSuperTrial,basic22,husky,target,3,3,dog,animal,squirrel,distractor,2,2,NA,animal,cow,distractor,4,4,NA,animal,the dog,,1455301460985,the dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
379,4242-5,1455301688357,60,subSuperTrial,basic23,pug,target,3,4,dog,animal,socks,distractor,4,2,NA,clothing,hamster,distractor,2,3,NA,animal,the dog,,1455301687020,the dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
382,4242-5,1455301740902,66,subSuperTrial,basic22,dalmatian,target,4,3,dog,animal,kitten,distractor,3,4,NA,animal,snake,distractor,2,2,NA,animal,the dog,,1455301739975,the dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
399,9973-0,1455301208550,30,subSuperTrial,basic22,dalmatian,target,3,4,dog,animal,lion,distractor,4,3,NA,animal,bison,distractor,2,2,NA,animal,dog,,1455301206099,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
419,9973-0,1455301449339,69,subSuperTrial,basic22,husky,target,2,2,dog,animal,squirrel,distractor,4,3,NA,animal,lobster,distractor,3,4,NA,animal,dog,,1455301447653,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
429,4855-c,1455301171468,10,subSuperTrial,basic22,germanShepherd,target,4,3,dog,animal,hamster,distractor,3,4,NA,animal,crocodile,distractor,2,2,NA,animal,dog,,1455301169911,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
447,4855-c,1455301512458,54,subSuperTrial,basic23,pug,target,2,4,dog,animal,rabbit,distractor,4,2,NA,animal,rosemary,distractor,3,3,NA,plant,dog,,1455301510929,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
451,4855-c,1455301552242,61,subSuperTrial,basic23,dalmatian,target,2,4,dog,animal,rhino,distractor,4,2,NA,animal,popcorn,distractor,3,3,NA,snack,dog,,1455301550297,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
475,4886-d,1455301342366,37,subSuperTrial,basic22,husky,target,4,2,dog,animal,rhino,distractor,2,4,NA,animal,hamster,distractor,3,3,NA,animal,dog,,1455301340940,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
478,4886-d,1455301358914,41,subSuperTrial,basic22,pug,target,2,2,dog,animal,snake,distractor,3,4,NA,animal,crocodile,distractor,4,3,NA,animal,dog,,1455301357820,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
508,6879-8,1455301294259,25,subSuperTrial,basic22,germanShepherd,target,4,2,dog,animal,rhino,distractor,3,3,NA,animal,elephant,distractor,2,4,NA,animal,dog,,1455301292008,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
510,6879-8,1455301328285,32,subSuperTrial,basic22,husky,target,4,2,dog,animal,rabbit,distractor,2,4,NA,animal,crocodile,distractor,3,3,NA,animal,dog,,1455301326943,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
515,6879-8,1455301357145,40,subSuperTrial,basic33,dalmatian,target,3,3,dog,animal,pottedPlant,distractor,4,2,NA,plant,bookcase,distractor,2,4,NA,furniture,dog,,1455301356426,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
528,6879-8,1455301451856,62,subSuperTrial,basic33,pug,target,4,3,dog,animal,popcorn,distractor,3,2,NA,snack,bookcase,distractor,2,4,NA,furniture,dog,,1455301450929,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
540,0842-a,1455301454457,19,subSuperTrial,basic33,pug,target,2,3,dog,animal,bookcase,distractor,3,4,NA,furniture,cookies,distractor,4,2,NA,snack,dog,,1455301451332,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
552,0842-a,1455301661550,47,subSuperTrial,basic23,germanShepherd,target,2,3,dog,animal,elephant,distractor,3,2,NA,animal,bathrobe,distractor,4,4,NA,clothing,dog,,1455301658181,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
557,0842-a,1455301740303,54,subSuperTrial,basic23,dalmatian,target,3,4,dog,animal,firetruck,distractor,4,2,NA,vehicle,crocodile,distractor,2,3,NA,animal,dog,,1455301737686,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
573,5222-f,1455301402362,16,subSuperTrial,basic22,germanShepherd,target,4,4,dog,animal,bison,distractor,2,2,NA,animal,rhino,distractor,3,3,NA,animal,dog,,1455301400490,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
577,5222-f,1455301471041,26,subSuperTrial,basic33,husky,target,2,3,dog,animal,pottedPlant,distractor,3,4,NA,plant,chips,distractor,4,2,NA,snack,dog,,1455301469689,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
603,8691-9,1455301279590,1,subSuperTrial,basic12,husky,target,4,2,dog,animal,greyhound,distractor,2,3,dog,animal,snake,distractor,3,4,NA,animal,dog with big ears,,1455301276201,dog with big ears,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
625,8691-9,1455301650552,48,subSuperTrial,basic22,germanShepherd,target,3,3,dog,animal,iguana,distractor,4,4,NA,animal,lobster,distractor,2,2,NA,animal,dog,,1455301647461,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
626,8691-9,1455301657525,49,subSuperTrial,basic23,dalmatian,target,4,3,dog,animal,socks,distractor,3,2,NA,clothing,hamster,distractor,2,4,NA,animal,dog,,1455301654058,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
636,8691-9,1455301788714,70,subSuperTrial,basic33,pug,target,4,4,dog,animal,firetruck,distractor,3,3,NA,vehicle,pretzels,distractor,2,2,NA,snack,dog,,1455301786440,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
650,4810-9,1455301592270,27,subSuperTrial,basic22,dalmatian,target,2,2,dog,animal,cow,distractor,3,4,NA,animal,sheep,distractor,4,3,NA,animal,dog,,1455301590091,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
656,5895-f,1455301357552,3,subSuperTrial,basic12,germanShepherd,target,2,3,dog,animal,greyhound,distractor,3,4,dog,animal,cow,distractor,4,2,NA,animal,smallest dog,,1455301354463,smallest dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
665,5895-f,1455301568608,18,subSuperTrial,basic22,husky,target,3,3,dog,animal,horse,distractor,2,2,NA,animal,rhino,distractor,4,4,NA,animal,dog,,1455301564323,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
688,5895-f,1455302036129,68,subSuperTrial,basic23,pug,target,2,3,dog,animal,crocodile,distractor,3,4,NA,animal,wardrobe,distractor,4,2,NA,furniture,dog,,1455302035135,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
751,3197-1,1455301800661,50,subSuperTrial,basic22,husky,target,2,2,dog,animal,kitten,distractor,3,4,NA,animal,lion,distractor,4,3,NA,animal,dog,,1455301799351,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
756,3197-1,1455301886032,60,subSuperTrial,basic22,pug,target,3,2,dog,animal,squirrel,distractor,4,4,NA,animal,crocodile,distractor,2,3,NA,animal,dog,,1455301884163,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
764,5611-0,1455301502800,6,subSuperTrial,basic23,germanShepherd,target,4,4,dog,animal,bed,distractor,3,3,NA,furniture,iguana,distractor,2,2,NA,animal,dog,,1455301501610,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
780,5611-0,1455301642536,34,subSuperTrial,basic33,pug,target,2,4,dog,animal,pottedPlant,distractor,4,3,NA,plant,lamp,distractor,3,2,NA,furniture,dog,,1455301641712,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
793,5611-0,1455301784551,63,subSuperTrial,basic22,husky,target,4,2,dog,animal,lobster,distractor,2,4,NA,animal,cow,distractor,3,3,NA,animal,dog,,1455301783126,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
796,5611-0,1455301805112,68,subSuperTrial,basic23,dalmatian,target,4,3,dog,animal,pottedPlant,distractor,3,4,NA,plant,snake,distractor,2,2,NA,animal,dog,,1455301804443,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
805,4205-4,1455301577134,16,subSuperTrial,basic23,germanShepherd,target,2,2,dog,animal,firetruck,distractor,4,4,NA,vehicle,squirrel,distractor,3,3,NA,animal,dog,,1455301575973,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
808,4205-4,1455301629237,23,subSuperTrial,basic33,dalmatian,target,3,3,dog,animal,wardrobe,distractor,2,4,NA,furniture,cookies,distractor,4,2,NA,snack,dog,,1455301628108,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
815,4205-4,1455301730689,41,subSuperTrial,basic22,pug,target,4,4,dog,animal,lobster,distractor,2,3,NA,animal,horse,distractor,3,2,NA,animal,dog,,1455301729174,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
834,4205-4,1455301927863,72,subSuperTrial,basic12,husky,target,3,4,dog,animal,greyhound,distractor,4,3,dog,animal,rhino,distractor,2,2,NA,animal,dog,,1455301924150,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
840,9554-c,1455301621966,9,subSuperTrial,basic33,husky,target,2,3,dog,animal,cookies,distractor,3,4,NA,snack,grasses,distractor,4,2,NA,plant,dog,,1455301621017,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
851,9554-c,1455301790198,36,subSuperTrial,basic12,germanShepherd,target,2,2,dog,animal,greyhound,distractor,4,4,dog,animal,lion,distractor,3,3,NA,animal,dog looking up,,1455301788309,dog looking up,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
860,9554-c,1455301912114,54,subSuperTrial,basic23,pug,target,4,2,dog,animal,pretzels,distractor,2,3,NA,snack,crocodile,distractor,3,4,NA,animal,yep___dog,,1455301907573___1455301909903,yep,pug,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
866,9554-c,1455301974587,66,subSuperTrial,basic23,dalmatian,target,3,3,dog,animal,rhino,distractor,2,4,NA,animal,rosemary,distractor,4,2,NA,plant,dog,,1455301973653,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
897,8344-c,1455302090937,56,subSuperTrial,basic22,pug,target,4,3,dog,animal,lion,distractor,3,2,NA,animal,squirrel,distractor,2,4,NA,animal,dog,,1455302088682,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
902,8344-c,1455302130166,62,subSuperTrial,basic12,greyhound,distractor,2,3,dog,animal,husky,target,3,2,dog,animal,bison,distractor,4,4,NA,animal,wold dog,,1455302125876,wold dog,greyhound,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
995,7949-f,1455301945292,34,subSuperTrial,basic23,germanShepherd,target,4,2,dog,animal,horse,distractor,2,4,NA,animal,rosemary,distractor,3,3,NA,plant,dog,,1455301944220,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1059,3676-c,1455301957973,14,subSuperTrial,basic23,germanShepherd,target,3,2,dog,animal,bed,distractor,2,4,NA,furniture,elephant,distractor,4,3,NA,animal,dog,,1455301953717,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1075,3676-c,1455302261402,48,subSuperTrial,basic22,pug,target,4,3,dog,animal,crocodile,distractor,2,2,NA,animal,pig,distractor,3,4,NA,animal,dog,,1455302255573,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1126,1984-6,1455301982201,8,subSuperTrial,basic12,germanShepherd,target,4,4,dog,animal,pig,distractor,3,2,NA,animal,greyhound,distractor,2,3,dog,animal,dog,,1455301979759,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1132,1984-6,1455302031632,17,subSuperTrial,basic23,dalmatian,target,4,4,dog,animal,crocodile,distractor,3,2,NA,animal,gloves,distractor,2,3,NA,clothing,dog,,1455302030688,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1147,1984-6,1455302233025,53,subSuperTrial,basic23,pug,target,4,4,dog,animal,hamster,distractor,3,3,NA,animal,firetruck,distractor,2,2,NA,vehicle,dog,,1455302230794,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1184,1897-b,1455302350630,29,subSuperTrial,basic22,germanShepherd,target,2,2,dog,animal,squirrel,distractor,4,3,NA,animal,lion,distractor,3,4,NA,animal,dog,,1455302347778,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1216,9617-1,1455302362313,22,subSuperTrial,basic22,dalmatian,target,3,4,dog,animal,sheep,distractor,4,3,NA,animal,iguana,distractor,2,2,NA,animal,Dog,,1455302360536,Dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1223,9617-1,1455302453816,36,subSuperTrial,basic33,germanShepherd,target,2,4,dog,animal,socks,distractor,3,2,NA,clothing,rosemary,distractor,4,3,NA,plant,Dog,,1455302452238,Dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1264,1511-d,1455302524544,53,subSuperTrial,basic22,pug,target,4,4,dog,animal,rabbit,distractor,2,3,NA,animal,lion,distractor,3,2,NA,animal,dog,,1455302522377,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1278,6588-d,1455302357269,7,subSuperTrial,basic33,germanShepherd,target,2,4,dog,animal,bookcase,distractor,4,2,NA,furniture,rosemary,distractor,3,3,NA,plant,dog,,1455302355587,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1313,0585-7,1455302349033,2,subSuperTrial,basic33,germanShepherd,target,2,4,dog,animal,chips,distractor,3,2,NA,snack,dress,distractor,4,3,NA,clothing,dog,,1455302347491,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
