gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
1569,8837-a,1455303304621,9,subSuperTrial,basic22,coffeeTable,target,3,2,table,furniture,wardrobe,distractor,4,4,NA,furniture,bookcase,distractor,2,3,NA,furniture,wooden table,,1455303298491,wooden table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1601,1625-9,1455304192229,40,subSuperTrial,basic33,diningTable,target,4,4,table,furniture,horse,distractor,3,3,NA,animal,pretzels,distractor,2,2,NA,snack,table,,1455304172959,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1620,0244-4,1455303732292,2,subSuperTrial,basic12,coffeeTable,target,3,2,table,furniture,bookcase,distractor,4,3,NA,furniture,sideTable,distractor,2,4,table,furniture,light brown deask\___desk,next?,1455303702505___1455303721432___1455303727278,light brown deask\,coffeeTable,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1646,0244-4,1455304378908,51,subSuperTrial,basic23,diningTable,target,3,2,table,furniture,squirrel,distractor,4,3,NA,animal,bookcase,distractor,2,4,NA,furniture,table,,1455304376859,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1663,7569-e,1455304569946,17,subSuperTrial,basic23,coffeeTable,target,3,2,table,furniture,bookcase,distractor,4,3,NA,furniture,pottedPlant,distractor,2,4,NA,plant,it is a table,,1455304568486,it is a table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1673,7569-e,1455304901272,39,subSuperTrial,basic22,diningTable,target,2,2,table,furniture,wardrobe,distractor,3,4,NA,furniture,bed,distractor,4,3,NA,furniture,it is a table,,1455304890771,it is a table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1704,4509-7,1455304705279,28,subSuperTrial,basic23,diningTable,target,3,2,table,furniture,bed,distractor,4,3,NA,furniture,kitten,distractor,2,4,NA,animal,table,,1455304702947,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1729,5699-7,1455305470053,5,subSuperTrial,basic23,diningTable,target,4,3,table,furniture,wardrobe,distractor,3,2,NA,furniture,bison,distractor,2,4,NA,animal,Table,,1455305468604,Table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1757,5699-7,1455306054650,62,subSuperTrial,basic23,coffeeTable,target,3,3,table,furniture,bookcase,distractor,2,4,NA,furniture,crocodile,distractor,4,2,NA,animal,table,,1455306051422,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1770,7960-f,1455303919990,10,subSuperTrial,basic22,diningTable,target,2,2,table,furniture,bookcase,distractor,3,4,NA,furniture,lamp,distractor,4,3,NA,furniture,table,,1455303915528,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1790,7960-f,1455304244136,56,subSuperTrial,basic22,picnicTable,target,4,4,table,furniture,bed,distractor,2,3,NA,furniture,bookcase,distractor,3,2,NA,furniture,table,,1455304242099,table,picnicTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1815,6625-1,1455305963770,28,subSuperTrial,basic22,diningTable,target,2,2,table,furniture,wardrobe,distractor,3,3,NA,furniture,bed,distractor,4,4,NA,furniture,table,,1455305961782,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1818,6625-1,1455306055072,38,subSuperTrial,basic33,coffeeTable,target,2,3,table,furniture,popcorn,distractor,3,2,NA,snack,rosemary,distractor,4,4,NA,plant,table,,1455306053388,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1835,7082-7,1455305656807,1,subSuperTrial,basic33,diningTable,target,3,4,table,furniture,lobster,distractor,4,2,NA,animal,dress,distractor,2,3,NA,clothing,The table,,1455305655287,The table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1843,7082-7,1455305782243,22,subSuperTrial,basic22,picnicTable,target,4,2,table,furniture,bed,distractor,2,4,NA,furniture,lamp,distractor,3,3,NA,furniture,table,,1455305780867,table,picnicTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1844,7082-7,1455305792242,24,subSuperTrial,basic33,coffeeTable,target,2,3,table,furniture,horse,distractor,3,4,NA,animal,cookies,distractor,4,2,NA,snack,table,,1455305789836,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1874,4123-8,1455306368325,5,subSuperTrial,basic33,diningTable,target,2,3,table,furniture,elephant,distractor,3,2,NA,animal,motorcycle,distractor,4,4,NA,vehicle,table,,1455306367549,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1895,4123-8,1455306581059,40,subSuperTrial,basic23,coffeeTable,target,3,4,table,furniture,lamp,distractor,2,2,NA,furniture,grasses,distractor,4,3,NA,plant,table,,1455306579789,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1991,6517-b,1455307215759,42,subSuperTrial,basic33,coffeeTable,target,4,3,table,furniture,gloves,distractor,2,2,NA,clothing,motorcycle,distractor,3,4,NA,vehicle,table,,1455307214796,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1996,6517-b,1455307264117,53,subSuperTrial,basic22,diningTable,target,4,2,table,furniture,lamp,distractor,2,3,NA,furniture,bookcase,distractor,3,4,NA,furniture,table,,1455307262834,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2038,3188-4,1455304447551,61,subSuperTrial,basic12,diningTable,target,3,2,table,furniture,wardrobe,distractor,4,4,NA,furniture,sideTable,distractor,2,3,table,furniture,longest table,,1455304445419,longest table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2041,3188-4,1455304508711,70,subSuperTrial,basic12,coffeeTable,target,3,4,table,furniture,sideTable,distractor,4,2,table,furniture,bed,distractor,2,3,NA,furniture,longest table,,1455304504101,longest table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2047,8883-2,1455308642449,12,subSuperTrial,basic23,coffeeTable,target,4,2,table,furniture,wardrobe,distractor,3,3,NA,furniture,lion,distractor,2,4,NA,animal,table,,1455308641525,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2060,8883-2,1455308851911,34,subSuperTrial,basic22,picnicTable,target,3,4,table,furniture,lamp,distractor,4,2,NA,furniture,bookcase,distractor,2,3,NA,furniture,table,,1455308848817,table,picnicTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2080,6344-9,1455311535841,2,subSuperTrial,basic12,coffeeTable,target,3,4,table,furniture,lamp,distractor,4,3,NA,furniture,sideTable,distractor,2,2,table,furniture,the smallest table? not sure what to call it___no___the other one,with the long legs?,1455311522029___1455311530980___1455311533842___1455311535965,the smallest table? not sure what to call it,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2088,6344-9,1455311766717,21,subSuperTrial,basic33,diningTable,target,3,2,table,furniture,bathrobe,distractor,2,3,NA,clothing,lobster,distractor,4,4,NA,animal,table,,1455311764494,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2142,0189-3,1455315970292,54,subSuperTrial,basic33,diningTable,target,3,4,table,furniture,pig,distractor,2,2,NA,animal,train,distractor,4,3,NA,vehicle,table,,1455315968760,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2143,0189-3,1455315975222,55,subSuperTrial,basic33,coffeeTable,target,2,2,table,furniture,motorcycle,distractor,4,4,NA,vehicle,rhino,distractor,3,3,NA,animal,table,,1455315973577,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2174,9173-f,1455315355798,43,subSuperTrial,basic33,diningTable,target,4,2,table,furniture,ivy,distractor,2,3,NA,plant,ambulance,distractor,3,4,NA,vehicle,table,,1455315353949,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
