gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
1486,2719-8,1455303014196,56,subSuperTrial,basic22,sunflower,target,3,2,flower,plant,rosemary,distractor,4,4,NA,plant,pottedPlant,distractor,2,3,NA,plant,flower,,1455303013468,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1524,7734-1,1455304243455,64,subSuperTrial,basic33,daisy,target,3,2,flower,plant,squirrel,distractor,2,4,NA,animal,motorcycle,distractor,4,3,NA,vehicle,flower,,1455304239928,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1532,0422-5,1455303209516,12,subSuperTrial,basic23,daisy,target,2,4,flower,plant,rosemary,distractor,3,3,NA,plant,horse,distractor,4,2,NA,animal,click on the flower,,1455303201354,click on the flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1545,0422-5,1455303481330,38,subSuperTrial,basic23,sunflower,target,4,3,flower,plant,grasses,distractor,2,4,NA,plant,squirrel,distractor,3,2,NA,animal,flower,,1455303479864,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1554,0422-5,1455303638173,57,subSuperTrial,basic22,tulip,target,3,2,flower,plant,grasses,distractor,2,3,NA,plant,rosemary,distractor,4,4,NA,plant,flower,,1455303634527,flower,tulip,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1573,9867-6,1455303538359,7,subSuperTrial,basic33,sunflower,target,2,2,flower,plant,horse,distractor,4,4,NA,animal,socks,distractor,3,3,NA,clothing,Yellow flower,,1455303526840,Yellow flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1600,1625-9,1455304166614,39,subSuperTrial,basic22,sunflower,target,2,2,flower,plant,rosemary,distractor,4,3,NA,plant,grasses,distractor,3,4,NA,plant,yellow flower,,1455304148840,yellow flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1617,1625-9,1455304789785,70,subSuperTrial,basic22,daisy,target,3,2,flower,plant,rosemary,distractor,2,4,NA,plant,grasses,distractor,4,3,NA,plant,white flower,,1455304788206,white flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1660,7569-e,1455304455923,8,subSuperTrial,basic22,rose,target,3,2,flower,plant,ivy,distractor,4,3,NA,plant,pottedPlant,distractor,2,4,NA,plant,the object is a flower,,1455304454234,the object is a flower,rose,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1736,5699-7,1455305583127,17,subSuperTrial,basic33,daisy,target,2,3,flower,plant,ambulance,distractor,3,4,NA,vehicle,squirrel,distractor,4,2,NA,animal,flower,,1455305581487,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1746,5699-7,1455305782690,39,subSuperTrial,basic22,tulip,target,3,4,flower,plant,rosemary,distractor,4,2,NA,plant,ivy,distractor,2,3,NA,plant,flower,,1455305780387,flower,tulip,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1766,7960-f,1455303852709,5,subSuperTrial,basic23,sunflower,target,3,3,flower,plant,rabbit,distractor,2,4,NA,animal,rosemary,distractor,4,2,NA,plant,flower,,1455303850332,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1786,7960-f,1455304188655,48,subSuperTrial,basic22,daisy,target,4,4,flower,plant,pottedPlant,distractor,2,3,NA,plant,grasses,distractor,3,2,NA,plant,flower,,1455304182959,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1846,7082-7,1455305813490,28,subSuperTrial,basic22,sunflower,target,3,4,flower,plant,grasses,distractor,4,2,NA,plant,ivy,distractor,2,3,NA,plant,flower,,1455305812211,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1849,7082-7,1455305855362,36,subSuperTrial,basic22,tulip,target,4,4,flower,plant,rosemary,distractor,3,3,NA,plant,grasses,distractor,2,2,NA,plant,flower,,1455305853563,flower,tulip,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1882,4123-8,1455306468339,21,subSuperTrial,basic23,sunflower,target,3,2,flower,plant,pig,distractor,4,3,NA,animal,grasses,distractor,2,4,NA,plant,yellow flower,,1455306467218,yellow flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2021,3188-4,1455304188696,28,subSuperTrial,basic12,sunflower,target,3,2,flower,plant,ivy,distractor,2,4,NA,plant,lily,distractor,4,3,flower,plant,yellow flower,,1455304187353,yellow flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2023,3188-4,1455304201215,30,subSuperTrial,basic23,daisy,target,4,3,flower,plant,pig,distractor,3,2,NA,animal,rosemary,distractor,2,4,NA,plant,flower,,1455304199583,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2040,3188-4,1455304458901,63,subSuperTrial,basic22,tulip,target,3,2,flower,plant,ivy,distractor,2,4,NA,plant,grasses,distractor,4,3,NA,plant,flower,,1455304457256,flower,tulip,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2046,8883-2,1455308635610,11,subSuperTrial,basic23,daisy,target,2,3,flower,plant,pretzels,distractor,4,4,NA,snack,rosemary,distractor,3,2,NA,plant,flower,,1455308634721,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2058,8883-2,1455308832558,32,subSuperTrial,basic23,sunflower,target,4,4,flower,plant,sheep,distractor,3,2,NA,animal,rosemary,distractor,2,3,NA,plant,flower,,1455308831629,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2087,6344-9,1455311751684,19,subSuperTrial,basic23,tulip,target,4,2,flower,plant,rosemary,distractor,3,4,NA,plant,lobster,distractor,2,3,NA,animal,flower,,1455311749661,flower,tulip,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2123,0189-3,1455315725503,15,subSuperTrial,basic23,daisy,target,2,2,flower,plant,horse,distractor,4,4,NA,animal,grasses,distractor,3,3,NA,plant,flower,,1455315724153,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2144,0189-3,1455315985282,57,subSuperTrial,basic23,sunflower,target,4,4,flower,plant,rosemary,distractor,2,2,NA,plant,squirrel,distractor,3,3,NA,animal,flower,,1455315984190,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
