"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"1194"	"1897-b"	1455302517249	48	"subSuperTrial"	"basic12"	"catfish"	"target"	2	2	"fish"	"animal"	"discusFish"	"distractor"	4	4	"fish"	"animal"	"lion"	"distractor"	3	3	NA	"animal"	"cat fish"	""	"1455302514417"	"cat fish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1271"	"1511-d"	1455302581135	63	"subSuperTrial"	"basic22"	"catfish"	"target"	4	2	"fish"	"animal"	"cow"	"distractor"	2	4	NA	"animal"	"lobster"	"distractor"	3	3	NA	"animal"	"catfish"	""	"1455302580135"	"catfish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1300"	"6588-d"	1455302943189	51	"subSuperTrial"	"basic23"	"catfish"	"target"	4	2	"fish"	"animal"	"bison"	"distractor"	2	4	NA	"animal"	"bed"	"distractor"	3	3	NA	"furniture"	"cat fish"	""	"1455302941139"	"cat fish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1365"	"3747-d"	1455302599246	33	"subSuperTrial"	"basic22"	"catfish"	"target"	4	2	"fish"	"animal"	"iguana"	"distractor"	2	3	NA	"animal"	"squirrel"	"distractor"	3	4	NA	"animal"	"catfish"	""	"1455302597958"	"catfish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1451"	"1448-1"	1455303014312	55	"subSuperTrial"	"basic12"	"catfish"	"target"	4	2	"fish"	"animal"	"crocodile"	"distractor"	2	4	NA	"animal"	"discusFish"	"distractor"	3	3	"fish"	"animal"	"catfish"	""	"1455303011948"	"catfish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1505"	"7734-1"	1455303455005	23	"subSuperTrial"	"basic12"	"catfish"	"target"	4	4	"fish"	"animal"	"elephant"	"distractor"	2	3	NA	"animal"	"discusFish"	"distractor"	3	2	"fish"	"animal"	"eel?"	""	"1455303453331"	"eel?"	"catfish"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1607"	"1625-9"	1455304500453	55	"subSuperTrial"	"basic12"	"catfish"	"target"	4	2	"fish"	"animal"	"cow"	"distractor"	2	4	NA	"animal"	"discusFish"	"distractor"	3	3	"fish"	"animal"	"large cat fish"	""	"1455304496517"	"large cat fish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1711"	"4509-7"	1455304841339	44	"subSuperTrial"	"basic22"	"catfish"	"target"	3	3	"fish"	"animal"	"iguana"	"distractor"	4	4	NA	"animal"	"kitten"	"distractor"	2	2	NA	"animal"	"catfish"	""	"1455304838263"	"catfish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1735"	"5699-7"	1455305576124	16	"subSuperTrial"	"basic12"	"catfish"	"target"	2	4	"fish"	"animal"	"discusFish"	"distractor"	3	2	"fish"	"animal"	"snake"	"distractor"	4	3	NA	"animal"	"catfish"	""	"1455305573933"	"catfish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1808"	"6625-1"	1455305829649	13	"subSuperTrial"	"basic12"	"catfish"	"target"	3	4	"fish"	"animal"	"lion"	"distractor"	4	2	NA	"animal"	"discusFish"	"distractor"	2	3	"fish"	"animal"	"eel looking thing"	""	"1455305827344"	"eel looking thing"	"catfish"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1841"	"7082-7"	1455305762125	18	"subSuperTrial"	"basic12"	"catfish"	"target"	3	2	"fish"	"animal"	"kitten"	"distractor"	2	3	NA	"animal"	"discusFish"	"distractor"	4	4	"fish"	"animal"	"catfish"	""	"1455305760598"	"catfish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2175"	"9173-f"	1455315365079	44	"subSuperTrial"	"basic23"	"catfish"	"target"	4	4	"fish"	"animal"	"cow"	"distractor"	2	2	NA	"animal"	"firetruck"	"distractor"	3	3	NA	"vehicle"	"catfish"	""	"1455315363091"	"catfish"	"catfish"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
