"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"607"	"8691-9"	1455301334627	7	"subSuperTrial"	"basic12"	"skittles"	"target"	4	2	"candy"	"snack"	"chips"	"distractor"	3	4	NA	"snack"	"candyCorn"	"distractor"	2	3	"candy"	"snack"	"skittles"	""	"1455301332463"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"643"	"4810-9"	1455301428797	15	"subSuperTrial"	"basic33"	"skittles"	"target"	2	3	"candy"	"snack"	"squirrel"	"distractor"	3	4	NA	"animal"	"ivy"	"distractor"	4	2	NA	"plant"	"skittles___candy"	""	"1455301426382___1455301429102"	"skittles"	"skittles"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"672"	"5895-f"	1455301770384	36	"subSuperTrial"	"basic12"	"skittles"	"target"	2	4	"candy"	"snack"	"candyCorn"	"distractor"	4	2	"candy"	"snack"	"pretzels"	"distractor"	3	3	NA	"snack"	"skittles"	""	"1455301768770"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"706"	"3084-5"	1455302056952	36	"subSuperTrial"	"basic22"	"skittles"	"target"	2	4	"candy"	"snack"	"chips"	"distractor"	3	3	NA	"snack"	"cookies"	"distractor"	4	2	NA	"snack"	"m & m's"	""	"1455302055665"	"m & m's"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"752"	"3197-1"	1455301811199	52	"subSuperTrial"	"basic22"	"skittles"	"target"	3	2	"candy"	"snack"	"chips"	"distractor"	4	4	NA	"snack"	"popcorn"	"distractor"	2	3	NA	"snack"	"skittles"	""	"1455301810315"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"786"	"5611-0"	1455301717331	49	"subSuperTrial"	"basic23"	"skittles"	"target"	2	4	"candy"	"snack"	"snake"	"distractor"	3	3	NA	"animal"	"popcorn"	"distractor"	4	2	NA	"snack"	"skittles"	""	"1455301715971"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"813"	"4205-4"	1455301711577	37	"subSuperTrial"	"basic33"	"skittles"	"target"	3	2	"candy"	"snack"	"squirrel"	"distractor"	4	3	NA	"animal"	"wardrobe"	"distractor"	2	4	NA	"furniture"	"m and m"	""	"1455301709289"	"m and m"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"882"	"8344-c"	1455301828448	24	"subSuperTrial"	"basic23"	"skittles"	"target"	3	3	"candy"	"snack"	"sheep"	"distractor"	4	4	NA	"animal"	"popcorn"	"distractor"	2	2	NA	"snack"	"m&m"	""	"1455301827093"	"m&m"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"953"	"0327-7"	1455301791943	21	"subSuperTrial"	"basic22"	"skittles"	"target"	2	2	"candy"	"snack"	"pretzels"	"distractor"	4	4	NA	"snack"	"chips"	"distractor"	3	3	NA	"snack"	"skittles"	""	"1455301789961"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1009"	"7949-f"	1455302104745	63	"subSuperTrial"	"basic23"	"skittles"	"target"	3	2	"candy"	"snack"	"cookies"	"distractor"	2	3	NA	"snack"	"pottedPlant"	"distractor"	4	4	NA	"plant"	"mms"	""	"1455302103125"	"mms"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1072"	"3676-c"	1455302196710	39	"subSuperTrial"	"basic33"	"skittles"	"target"	3	2	"candy"	"snack"	"bookcase"	"distractor"	2	3	NA	"furniture"	"hamster"	"distractor"	4	4	NA	"animal"	"skittles"	""	"1455302194932"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1155"	"1984-6"	1455302296530	65	"subSuperTrial"	"basic33"	"skittles"	"target"	2	4	"candy"	"snack"	"rosemary"	"distractor"	4	2	NA	"plant"	"bookcase"	"distractor"	3	3	NA	"furniture"	"mm"	""	"1455302295411"	"mm"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1188"	"1897-b"	1455302409040	36	"subSuperTrial"	"basic22"	"skittles"	"target"	3	4	"candy"	"snack"	"chips"	"distractor"	2	2	NA	"snack"	"popcorn"	"distractor"	4	3	NA	"snack"	"skittles"	""	"1455302406285"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1238"	"9617-1"	1455302652849	68	"subSuperTrial"	"basic23"	"skittles"	"target"	2	2	"candy"	"snack"	"chips"	"distractor"	3	3	NA	"snack"	"pottedPlant"	"distractor"	4	4	NA	"plant"	"Skittles"	""	"1455302651711"	"Skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1257"	"1511-d"	1455302433855	37	"subSuperTrial"	"basic33"	"skittles"	"target"	3	4	"candy"	"snack"	"gloves"	"distractor"	4	3	NA	"clothing"	"kitten"	"distractor"	2	2	NA	"animal"	"skittles"	""	"1455302432311"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1296"	"6588-d"	1455302856379	44	"subSuperTrial"	"basic23"	"skittles"	"target"	2	3	"candy"	"snack"	"chips"	"distractor"	4	2	NA	"snack"	"bookcase"	"distractor"	3	4	NA	"furniture"	"Skittles"	""	"1455302854628"	"Skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1326"	"0585-7"	1455302566929	31	"subSuperTrial"	"basic12"	"skittles"	"target"	2	3	"candy"	"snack"	"candyCorn"	"distractor"	3	4	"candy"	"snack"	"pretzels"	"distractor"	4	2	NA	"snack"	"skittles"	"panda!!!"	"1455302565469___1455302565769"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1351"	"3747-d"	1455302416946	6	"subSuperTrial"	"basic33"	"skittles"	"target"	4	4	"candy"	"snack"	"train"	"distractor"	3	2	NA	"vehicle"	"bookcase"	"distractor"	2	3	NA	"furniture"	"m&ms"	""	"1455302414423"	"m&ms"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1398"	"2785-6"	1455302762119	32	"subSuperTrial"	"basic22"	"skittles"	"target"	4	4	"candy"	"snack"	"pretzels"	"distractor"	2	3	NA	"snack"	"chips"	"distractor"	3	2	NA	"snack"	"skittles"	""	"1455302760463"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1422"	"1448-1"	1455302645084	4	"subSuperTrial"	"basic12"	"skittles"	"target"	4	2	"candy"	"snack"	"candyCorn"	"distractor"	3	4	"candy"	"snack"	"cookies"	"distractor"	2	3	NA	"snack"	"Skittles"	""	"1455302642553"	"Skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1466"	"2719-8"	1455302766166	18	"subSuperTrial"	"basic22"	"skittles"	"target"	3	3	"candy"	"snack"	"popcorn"	"distractor"	2	4	NA	"snack"	"chips"	"distractor"	4	2	NA	"snack"	"mms"	""	"1455302765073"	"mms"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1516"	"7734-1"	1455303938883	48	"subSuperTrial"	"basic23"	"skittles"	"target"	4	4	"candy"	"snack"	"cookies"	"distractor"	3	2	NA	"snack"	"train"	"distractor"	2	3	NA	"vehicle"	"skittle?"	""	"1455303937176"	"skittle?"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1548"	"0422-5"	1455303551980	46	"subSuperTrial"	"basic33"	"skittles"	"target"	4	2	"candy"	"snack"	"bathrobe"	"distractor"	2	3	NA	"clothing"	"wardrobe"	"distractor"	3	4	NA	"furniture"	"skittles"	""	"1455303550201"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1593"	"1625-9"	1455303851823	24	"subSuperTrial"	"basic12"	"skittles"	"target"	3	4	"candy"	"snack"	"candyCorn"	"distractor"	4	2	"candy"	"snack"	"chips"	"distractor"	2	3	NA	"snack"	"M & Ms"	""	"1455303825404"	"M & Ms"	"skittles"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1692"	"4509-7"	1455304471587	6	"subSuperTrial"	"basic23"	"skittles"	"target"	4	4	"candy"	"snack"	"cookies"	"distractor"	2	2	NA	"snack"	"rabbit"	"distractor"	3	3	NA	"animal"	"skittles"	""	"1455304468596"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1732"	"5699-7"	1455305526986	11	"subSuperTrial"	"basic12"	"skittles"	"target"	4	4	"candy"	"snack"	"cookies"	"distractor"	3	2	NA	"snack"	"candyCorn"	"distractor"	2	3	"candy"	"snack"	"Skittles"	""	"1455305524537"	"Skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1769"	"7960-f"	1455303910720	9	"subSuperTrial"	"basic33"	"skittles"	"target"	4	2	"candy"	"snack"	"kitten"	"distractor"	3	4	NA	"animal"	"grasses"	"distractor"	2	3	NA	"plant"	"skittles"	""	"1455303903116"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1809"	"6625-1"	1455305839660	14	"subSuperTrial"	"basic22"	"skittles"	"target"	2	2	"candy"	"snack"	"chips"	"distractor"	4	4	NA	"snack"	"cookies"	"distractor"	3	3	NA	"snack"	"skittles"	""	"1455305837619"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1875"	"4123-8"	1455306374404	6	"subSuperTrial"	"basic33"	"skittles"	"target"	2	2	"candy"	"snack"	"cow"	"distractor"	3	4	NA	"animal"	"wardrobe"	"distractor"	4	3	NA	"furniture"	"skittles"	""	"1455306373318"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1979"	"6517-b"	1455307097500	18	"subSuperTrial"	"basic12"	"skittles"	"target"	4	4	"candy"	"snack"	"candyCorn"	"distractor"	2	2	"candy"	"snack"	"pretzels"	"distractor"	3	3	NA	"snack"	"skittles"	""	"1455307095992"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2008"	"3188-4"	1455304028216	3	"subSuperTrial"	"basic23"	"skittles"	"target"	4	4	"candy"	"snack"	"chips"	"distractor"	2	2	NA	"snack"	"rabbit"	"distractor"	3	3	NA	"animal"	"skittles"	""	"1455304026134"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2057"	"8883-2"	1455308826481	31	"subSuperTrial"	"basic33"	"skittles"	"target"	3	3	"candy"	"snack"	"bed"	"distractor"	2	2	NA	"furniture"	"ivy"	"distractor"	4	4	NA	"plant"	"skittles"	""	"1455308825229"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2103"	"6344-9"	1455312020683	51	"subSuperTrial"	"basic22"	"skittles"	"target"	2	3	"candy"	"snack"	"cookies"	"distractor"	3	4	NA	"snack"	"popcorn"	"distractor"	4	2	NA	"snack"	"skittles"	""	"1455312018685"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2130"	"0189-3"	1455315819626	29	"subSuperTrial"	"basic12"	"skittles"	"target"	2	2	"candy"	"snack"	"candyCorn"	"distractor"	4	4	"candy"	"snack"	"chips"	"distractor"	3	3	NA	"snack"	"m&ms"	""	"1455315814555"	"m&ms"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2182"	"9173-f"	1455315457942	59	"subSuperTrial"	"basic23"	"skittles"	"target"	4	3	"candy"	"snack"	"bookcase"	"distractor"	3	4	NA	"furniture"	"popcorn"	"distractor"	2	2	NA	"snack"	"skittles"	""	"1455315455249"	"skittles"	"skittles"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
