"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"1127"	"1984-6"	1455301993217	10	"subSuperTrial"	"basic12"	"polarBear"	"target"	4	2	"bear"	"animal"	"snake"	"distractor"	3	3	NA	"animal"	"koalaBear"	"distractor"	2	4	"bear"	"animal"	"polar"	""	"1455301992060"	"polar"	"polarBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1189"	"1897-b"	1455302418284	37	"subSuperTrial"	"basic33"	"polarBear"	"target"	3	4	"bear"	"animal"	"wardrobe"	"distractor"	4	3	NA	"furniture"	"dress"	"distractor"	2	2	NA	"clothing"	"polar bear"	""	"1455302416336"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1232"	"9617-1"	1455302602580	60	"subSuperTrial"	"basic23"	"polarBear"	"target"	4	4	"bear"	"animal"	"pig"	"distractor"	3	3	NA	"animal"	"gloves"	"distractor"	2	2	NA	"clothing"	"Polar bear"	""	"1455302601079"	"Polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1286"	"6588-d"	1455302592494	25	"subSuperTrial"	"basic22"	"polarBear"	"target"	2	3	"bear"	"animal"	"pig"	"distractor"	4	2	NA	"animal"	"kitten"	"distractor"	3	4	NA	"animal"	"polar bear"	""	"1455302584840"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1361"	"3747-d"	1455302561830	27	"subSuperTrial"	"basic22"	"polarBear"	"target"	4	2	"bear"	"animal"	"pig"	"distractor"	3	4	NA	"animal"	"elephant"	"distractor"	2	3	NA	"animal"	"polar bear"	""	"1455302560505"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1415"	"2785-6"	1455302983765	62	"subSuperTrial"	"basic22"	"polarBear"	"target"	4	4	"bear"	"animal"	"pig"	"distractor"	3	2	NA	"animal"	"lobster"	"distractor"	2	3	NA	"animal"	"polar bear"	""	"1455302982743"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1439"	"1448-1"	1455302862402	33	"subSuperTrial"	"basic22"	"polarBear"	"target"	3	4	"bear"	"animal"	"crocodile"	"distractor"	4	2	NA	"animal"	"rhino"	"distractor"	2	3	NA	"animal"	"Polar bear"	""	"1455302860419"	"Polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1542"	"0422-5"	1455303430959	31	"subSuperTrial"	"basic22"	"polarBear"	"target"	3	3	"bear"	"animal"	"horse"	"distractor"	4	4	NA	"animal"	"lion"	"distractor"	2	2	NA	"animal"	"polar bear"	""	"1455303429589"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1608"	"1625-9"	1455304528085	56	"subSuperTrial"	"basic23"	"polarBear"	"target"	3	2	"bear"	"animal"	"lamp"	"distractor"	2	4	NA	"furniture"	"crocodile"	"distractor"	4	3	NA	"animal"	"polar bear"	""	"1455304508454"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1717"	"4509-7"	1455304914812	55	"subSuperTrial"	"basic12"	"polarBear"	"target"	4	3	"bear"	"animal"	"koalaBear"	"distractor"	3	2	"bear"	"animal"	"horse"	"distractor"	2	4	NA	"animal"	"polar bear"	""	"1455304913728"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1744"	"5699-7"	1455305752945	35	"subSuperTrial"	"basic12"	"polarBear"	"target"	2	3	"bear"	"animal"	"squirrel"	"distractor"	4	2	NA	"animal"	"koalaBear"	"distractor"	3	4	"bear"	"animal"	"polar bear"	""	"1455305751419"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1768"	"7960-f"	1455303896964	8	"subSuperTrial"	"basic12"	"polarBear"	"target"	2	2	"bear"	"animal"	"koalaBear"	"distractor"	4	3	"bear"	"animal"	"rhino"	"distractor"	3	4	NA	"animal"	"polar bear"	""	"1455303893579"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1833"	"6625-1"	1455306247098	64	"subSuperTrial"	"basic12"	"polarBear"	"target"	2	4	"bear"	"animal"	"koalaBear"	"distractor"	3	2	"bear"	"animal"	"snake"	"distractor"	4	3	NA	"animal"	"polar bear"	""	"1455306245355"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1974"	"6517-b"	1455307028859	7	"subSuperTrial"	"basic12"	"polarBear"	"target"	4	4	"bear"	"animal"	"koalaBear"	"distractor"	3	3	"bear"	"animal"	"rabbit"	"distractor"	2	2	NA	"animal"	"polar"	""	"1455307027626"	"polar"	"polarBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2010"	"3188-4"	1455304048136	6	"subSuperTrial"	"basic23"	"polarBear"	"target"	3	3	"bear"	"animal"	"ivy"	"distractor"	2	2	NA	"plant"	"sheep"	"distractor"	4	4	NA	"animal"	"polar bear"	""	"1455304046633"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2102"	"6344-9"	1455311996774	48	"subSuperTrial"	"basic12"	"polarBear"	"target"	4	3	"bear"	"animal"	"koalaBear"	"distractor"	2	4	"bear"	"animal"	"snake"	"distractor"	3	2	NA	"animal"	"polar bear"	""	"1455311994590"	"polar bear"	"polarBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2176"	"9173-f"	1455315372257	45	"subSuperTrial"	"basic12"	"polarBear"	"target"	3	2	"bear"	"animal"	"iguana"	"distractor"	4	3	NA	"animal"	"koalaBear"	"distractor"	2	4	"bear"	"animal"	"polar"	""	"1455315369997"	"polar"	"polarBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
