"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"1424"	"1448-1"	1455302669413	7	"subSuperTrial"	"basic12"	"husky"	"target"	3	3	"dog"	"animal"	"cow"	"distractor"	2	4	NA	"animal"	"greyhound"	"distractor"	4	2	"dog"	"animal"	"Huskie"	""	"1455302666864"	"Huskie"	"husky"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1518"	"7734-1"	1455303998819	52	"subSuperTrial"	"basic22"	"husky"	"target"	3	3	"dog"	"animal"	"crocodile"	"distractor"	4	4	NA	"animal"	"rabbit"	"distractor"	2	2	NA	"animal"	"wolf wolf???"	""	"1455303995392"	"wolf wolf???"	"husky"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1537"	"0422-5"	1455303297917	18	"subSuperTrial"	"basic12"	"husky"	"target"	2	3	"dog"	"animal"	"greyhound"	"distractor"	4	4	"dog"	"animal"	"horse"	"distractor"	3	2	NA	"animal"	"click on the husky dog"	""	"1455303294695"	"click on the husky dog"	"husky"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1760"	"5699-7"	1455306122129	67	"subSuperTrial"	"basic12"	"husky"	"target"	2	2	"dog"	"animal"	"crocodile"	"distractor"	3	4	NA	"animal"	"greyhound"	"distractor"	4	3	"dog"	"animal"	"husky-looking dog"	""	"1455306116918"	"husky-looking dog"	"husky"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1795"	"7960-f"	1455304306419	64	"subSuperTrial"	"basic23"	"husky"	"target"	2	3	"dog"	"animal"	"lion"	"distractor"	3	4	NA	"animal"	"gloves"	"distractor"	4	2	NA	"clothing"	"husky"	""	"1455304304337"	"husky"	"husky"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1816"	"6625-1"	1455306003458	32	"subSuperTrial"	"basic12"	"husky"	"target"	2	2	"dog"	"animal"	"greyhound"	"distractor"	3	3	"dog"	"animal"	"hamster"	"distractor"	4	4	NA	"animal"	"husky"	""	"1455306001244"	"husky"	"husky"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1840"	"7082-7"	1455305752803	17	"subSuperTrial"	"basic23"	"husky"	"target"	2	4	"dog"	"animal"	"chips"	"distractor"	3	3	NA	"snack"	"lion"	"distractor"	4	2	NA	"animal"	"wolf"	""	"1455305751809"	"wolf"	"husky"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1887"	"4123-8"	1455306528163	30	"subSuperTrial"	"basic23"	"husky"	"target"	4	4	"dog"	"animal"	"iguana"	"distractor"	3	3	NA	"animal"	"bathrobe"	"distractor"	2	2	NA	"clothing"	"husky"	""	"1455306526093"	"husky"	"husky"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1978"	"6517-b"	1455307092293	17	"subSuperTrial"	"basic22"	"husky"	"target"	3	3	"dog"	"animal"	"rhino"	"distractor"	4	2	NA	"animal"	"snake"	"distractor"	2	4	NA	"animal"	"wolf"	""	"1455307091036"	"wolf"	"husky"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2030"	"3188-4"	1455304294956	44	"subSuperTrial"	"basic23"	"husky"	"target"	3	2	"dog"	"animal"	"rhino"	"distractor"	4	4	NA	"animal"	"lamp"	"distractor"	2	3	NA	"furniture"	"wolf"	""	"1455304293646"	"wolf"	"husky"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2105"	"6344-9"	1455312075707	57	"subSuperTrial"	"basic12"	"husky"	"target"	4	3	"dog"	"animal"	"rabbit"	"distractor"	2	4	NA	"animal"	"greyhound"	"distractor"	3	2	"dog"	"animal"	"wolf looking dog"	""	"1455312073998"	"wolf looking dog"	"husky"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2181"	"9173-f"	1455315446294	57	"subSuperTrial"	"basic12"	"husky"	"target"	3	2	"dog"	"animal"	"greyhound"	"distractor"	4	3	"dog"	"animal"	"hamster"	"distractor"	2	4	NA	"animal"	"husky?"	""	"1455315444075"	"husky?"	"husky"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
