gameid,time,roundNum,sender,contents
4946-2,1448995591140,1,speaker,"pink butterfly"
4946-2,1448995598295,2,speaker,"white shoe"
4946-2,1448995605995,3,speaker,"biggest shirt"
4946-2,1448995611985,4,speaker,"bed"
4946-2,1448995617561,5,speaker,"ambulance"
4946-2,1448995622218,6,speaker,"bike"
4946-2,1448995626429,7,speaker,"robe"
4946-2,1448995630823,8,speaker,"belt"
4946-2,1448995636839,9,speaker,"swimsuit"
4946-2,1448995648059,10,speaker,"cottage"
4946-2,1448995654223,11,speaker,"boat"
4946-2,1448995659840,12,speaker,"biggest comb"
4946-2,1448995667359,13,speaker,"red"
4946-2,1448995674535,14,speaker,"grapefruit"
4946-2,1448995680156,15,speaker,"purple"
4946-2,1448995685542,16,speaker,"pineapple"
4946-2,1448995692063,17,speaker,"dalmatian"
4946-2,1448995697614,18,speaker,"black"
4946-2,1448995703471,18,listener,"You are doing SO WELL."
4946-2,1448995707272,19,speaker,"blue"
4946-2,1448995712121,20,speaker,"flower"
4946-2,1448995715639,20,speaker,"thank you, you too :)"
4946-2,1448995718850,21,speaker,"smallest"
4946-2,1448995723810,22,speaker,"rose"
4946-2,1448995729368,23,speaker,"biggest"
4946-2,1448995733840,24,speaker,"purple"
4946-2,1448995738631,25,speaker,"banjo"
4946-2,1448995743063,26,speaker,"igloo"
4946-2,1448995747291,27,speaker,"piano"
4946-2,1448995752811,28,speaker,"biggest"
4946-2,1448995758228,29,speaker,"smallest"
4946-2,1448995763398,30,speaker,"biggest"
4946-2,1448995769796,31,speaker,"eggplant"
4946-2,1448995774022,32,speaker,"purple"
4946-2,1448995778195,33,speaker,"bra"
4946-2,1448995784867,34,speaker,"firetruck"
4946-2,1448995789235,35,speaker,"kiwi"
4946-2,1448995794781,36,speaker,"biggest"
4946-2,1448995800560,37,speaker,"tulip"
4946-2,1448995806361,38,speaker,"smallest"
4946-2,1448995811380,39,speaker,"mushrooms"
4946-2,1448995815364,40,speaker,"red"
4946-2,1448995820630,41,speaker,"smallest"
4946-2,1448995826435,42,speaker,"carrot"
4946-2,1448995831107,43,speaker,"biggest"
4946-2,1448995838539,44,speaker,"camper"
4946-2,1448995844083,45,speaker,"orange"
4946-2,1448995848645,46,speaker,"pink"
4946-2,1448995854479,47,speaker,"smallest"
4946-2,1448995859328,48,speaker,"biggest"
4946-2,1448995863999,49,speaker,"tent"
4946-2,1448995870679,50,speaker,"sax"
4946-2,1448995880084,51,speaker,"instrument"
4946-2,1448995886835,52,speaker,"smallest"
4946-2,1448995894895,53,speaker,"smallest"
4946-2,1448995899639,54,speaker,"biggest"
4946-2,1448995903981,55,speaker,"biggest"
4946-2,1448995908031,56,speaker,"lamp"
4946-2,1448995913001,57,speaker,"biggest"
4946-2,1448995916796,58,speaker,"lime"
4946-2,1448995921874,59,speaker,"closet"
4946-2,1448995927879,60,speaker,"smallest"
4946-2,1448995932083,61,speaker,"corn"
4946-2,1448995937999,62,speaker,"white"
4946-2,1448995942291,63,speaker,"biggest"
4946-2,1448995947060,64,speaker,"dog"
4946-2,1448995951370,65,speaker,"dog"
4946-2,1448995954715,66,speaker,"dog"
4946-2,1448995959075,67,speaker,"flower"
4946-2,1448995963364,68,speaker,"smallest"
4946-2,1448995968540,69,speaker,"smallest"
4946-2,1448995973309,70,speaker,"shelf"
4946-2,1448995978426,71,speaker,"smallest"
4946-2,1448995985420,72,speaker,"biggest"
