gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
0286-a,1479846388330,1,tomato,informative-cc,cup_pink,distractor,2,2,tomato_pink,target,4,3,tomato_red,distractor,3,4
0286-a,1479846451987,2,apple,overinformative-cc,apple_green,target,3,3,cup_green,distractor,4,4,banana_brown,distractor,2,2
0286-a,1479846461097,3,banana,overinformative-cc,banana_yellow,target,3,2,cup_yellow,distractor,2,3,tomato_pink,distractor,4,4
0286-a,1479846468760,4,tomato,overinformative,tomato_pink,target,4,2,carrot_orange,distractor,2,3,pear_green,distractor,3,4
0286-a,1479846475330,5,pear,informative,pear_yellow,target,2,2,tomato_pink,distractor,4,4,pear_green,distractor,3,3
0286-a,1479846483193,6,banana,overinformative,banana_blue,target,3,4,pear_orange,distractor,2,2,carrot_purple,distractor,4,3
0286-a,1479846488880,7,pepper,overinformative-cc,pepper_green,target,2,4,cup_green,distractor,4,3,carrot_orange,distractor,3,2
0286-a,1479846494821,8,pepper,overinformative-cc,pepper_orange,target,4,4,apple_blue,distractor,3,3,cup_orange,distractor,2,2
0286-a,1479846502713,9,pepper,overinformative-cc,pepper_red,target,4,3,avocado_black,distractor,2,2,cup_red,distractor,3,4
0286-a,1479846508686,10,carrot,informative,carrot_orange,target,4,3,carrot_purple,distractor,3,4,apple_green,distractor,2,2
0286-a,1479846515400,11,tomato,informative,tomato_green,target,4,4,tomato_pink,distractor,3,3,avocado_black,distractor,2,2
0286-a,1479846521311,12,apple,informative,apple_blue,target,4,4,carrot_orange,distractor,2,3,apple_green,distractor,3,2
0286-a,1479846527511,13,carrot,overinformative-cc,carrot_purple,target,2,2,cup_purple,distractor,3,3,pepper_orange,distractor,4,4
0286-a,1479846537389,14,banana,overinformative-cc,banana_blue,target,4,4,cup_blue,distractor,2,2,avocado_red,distractor,3,3
0286-a,1479846544821,15,apple,informative,apple_green,target,3,4,apple_red,distractor,2,2,banana_yellow,distractor,4,3
0286-a,1479846551891,16,pear,informative-cc,pear_orange,target,2,4,cup_orange,distractor,3,3,pear_yellow,distractor,4,2
0286-a,1479846568981,17,apple,overinformative-cc,apple_blue,target,2,2,carrot_pink,distractor,3,3,cup_blue,distractor,4,4
0286-a,1479846575401,18,carrot,overinformative-cc,carrot_pink,target,2,2,pepper_red,distractor,4,4,cup_pink,distractor,3,3
0286-a,1479846583011,19,pepper,informative,pepper_orange,target,4,3,pepper_green,distractor,3,2,apple_red,distractor,2,4
0286-a,1479846590911,20,avocado,overinformative-cc,avocado_black,target,3,3,tomato_pink,distractor,4,4,cup_black,distractor,2,2
0286-a,1479846600142,21,pear,overinformative-cc,pear_orange,target,2,4,cup_orange,distractor,3,2,banana_yellow,distractor,4,3
0286-a,1479846606612,22,banana,informative,banana_yellow,target,2,2,pepper_red,distractor,3,4,banana_brown,distractor,4,3
0286-a,1479846612417,23,pear,informative-cc,pear_yellow,target,4,4,cup_yellow,distractor,2,3,pear_green,distractor,3,2
0286-a,1479846620303,24,apple,informative-cc,apple_red,target,4,2,apple_blue,distractor,3,3,cup_red,distractor,2,4
0286-a,1479846632621,25,avocado,overinformative-cc,avocado_green,target,4,3,cup_green,distractor,3,2,carrot_pink,distractor,2,4
0286-a,1479846639332,26,tomato,overinformative-cc,tomato_red,target,4,2,carrot_purple,distractor,2,4,cup_red,distractor,3,3
0286-a,1479846650871,27,pear,informative,pear_green,target,3,2,pear_yellow,distractor,2,3,carrot_pink,distractor,4,4
0286-a,1479846658994,28,avocado,informative,avocado_black,target,4,4,avocado_red,distractor,3,2,pepper_orange,distractor,2,3
0286-a,1479846664578,29,tomato,overinformative-cc,tomato_green,target,4,3,cup_green,distractor,3,4,avocado_black,distractor,2,2
0286-a,1479846673630,30,pepper,overinformative,pepper_green,target,3,4,banana_yellow,distractor,4,2,apple_blue,distractor,2,3
0286-a,1479846682421,31,tomato,informative,tomato_red,target,4,4,tomato_green,distractor,3,2,apple_blue,distractor,2,3
0286-a,1479846690630,32,carrot,informative-cc,carrot_purple,target,3,4,carrot_pink,distractor,2,2,cup_purple,distractor,4,3
0286-a,1479846697171,33,carrot,informative-cc,carrot_pink,target,4,2,carrot_orange,distractor,2,4,cup_pink,distractor,3,3
0286-a,1479846707802,34,pear,overinformative-cc,pear_green,target,3,2,apple_blue,distractor,4,4,cup_green,distractor,2,3
0286-a,1479846713852,35,carrot,informative-cc,carrot_orange,target,4,2,carrot_purple,distractor,2,4,cup_orange,distractor,3,3
0286-a,1479846721341,36,avocado,overinformative,avocado_green,target,3,2,tomato_pink,distractor,2,4,tomato_red,distractor,4,3
0286-a,1479846727242,37,apple,overinformative,apple_red,target,3,3,carrot_purple,distractor,4,2,avocado_green,distractor,2,4
0286-a,1479846738021,38,avocado,informative,avocado_red,target,3,3,carrot_purple,distractor,2,2,avocado_green,distractor,4,4
0286-a,1479846744632,39,banana,informative-cc,banana_brown,target,4,2,banana_blue,distractor,3,3,cup_brown,distractor,2,4
0286-a,1479846750609,40,avocado,overinformative,avocado_red,target,4,2,banana_brown,distractor,3,4,banana_blue,distractor,2,3
0286-a,1479846758062,41,pepper,informative-cc,pepper_red,target,3,3,pepper_orange,distractor,4,4,cup_red,distractor,2,2
0286-a,1479846766210,42,banana,overinformative,banana_brown,target,3,4,pear_yellow,distractor,4,2,carrot_pink,distractor,2,3
