gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
4911-3,1479834230491,1,pear,informative,pear_orange,target,2,3,pear_yellow,distractor,3,2,pepper_red,distractor,4,4
4911-3,1479834241132,2,pepper,informative,pepper_red,target,2,2,carrot_pink,distractor,4,3,pepper_orange,distractor,3,4
4911-3,1479834251883,3,banana,informative,banana_blue,target,4,4,banana_brown,distractor,2,2,pear_orange,distractor,3,3
4911-3,1479834267883,4,avocado,informative-cc,avocado_green,target,2,2,avocado_red,distractor,3,4,cup_green,distractor,4,3
4911-3,1479834277466,5,tomato,overinformative,tomato_red,target,3,4,carrot_pink,distractor,2,2,avocado_green,distractor,4,3
4911-3,1479834286534,6,banana,overinformative-cc,carrot_purple,distractor,2,3,cup_yellow,distractor,3,4,banana_yellow,target,4,2
4911-3,1479834307074,7,apple,overinformative-cc,apple_blue,target,2,4,banana_brown,distractor,4,3,cup_blue,distractor,3,2
4911-3,1479834321092,8,carrot,overinformative-cc,carrot_pink,target,2,3,cup_pink,distractor,3,2,tomato_red,distractor,4,4
4911-3,1479834329005,9,pepper,overinformative,pepper_red,target,3,2,avocado_green,distractor,4,4,carrot_purple,distractor,2,3
4911-3,1479834340453,10,pear,overinformative-cc,pear_green,target,4,2,cup_green,distractor,2,3,carrot_pink,distractor,3,4
4911-3,1479834354393,11,avocado,informative-cc,avocado_black,target,3,2,cup_black,distractor,2,4,avocado_green,distractor,4,3
4911-3,1479834367934,12,avocado,overinformative-cc,avocado_black,target,4,3,cup_black,distractor,3,4,banana_brown,distractor,2,2
4911-3,1479834383263,13,pear,informative-cc,pear_orange,target,4,4,cup_orange,distractor,2,3,pear_green,distractor,3,2
4911-3,1479834392704,14,pepper,informative-cc,pepper_orange,target,4,2,pepper_red,distractor,3,3,cup_orange,distractor,2,4
4911-3,1479834409289,15,avocado,overinformative-cc,avocado_green,target,2,3,banana_brown,distractor,3,2,cup_green,distractor,4,4
4911-3,1479834458589,16,banana,overinformative-cc,banana_blue,target,2,2,cup_blue,distractor,4,4,pepper_orange,distractor,3,3
4911-3,1479834471574,17,pear,overinformative,pear_yellow,target,3,2,pepper_orange,distractor,4,3,avocado_red,distractor,2,4
4911-3,1479834489374,18,banana,informative-cc,banana_yellow,target,2,3,cup_yellow,distractor,4,2,banana_blue,distractor,3,4
4911-3,1479834498364,19,carrot,overinformative,carrot_purple,target,3,2,avocado_green,distractor,4,3,tomato_pink,distractor,2,4
4911-3,1479834511114,20,avocado,overinformative-cc,avocado_red,target,2,3,cup_red,distractor,4,2,pear_yellow,distractor,3,4
4911-3,1479834519726,21,tomato,overinformative-cc,tomato_pink,target,2,4,apple_blue,distractor,3,3,cup_pink,distractor,4,2
4911-3,1479834526997,22,pepper,overinformative,pepper_orange,target,3,2,tomato_red,distractor,2,3,avocado_red,distractor,4,4
4911-3,1479834534859,23,avocado,overinformative,avocado_red,target,3,4,pepper_orange,distractor,4,2,tomato_green,distractor,2,3
4911-3,1479834545205,24,banana,informative-cc,banana_brown,target,4,4,banana_yellow,distractor,2,3,cup_brown,distractor,3,2
4911-3,1479834557087,25,carrot,informative-cc,carrot_pink,target,2,4,cup_pink,distractor,3,3,carrot_orange,distractor,4,2
4911-3,1479834565565,26,apple,informative-cc,apple_blue,target,2,2,apple_red,distractor,3,4,cup_blue,distractor,4,3
4911-3,1479834572875,27,apple,informative,apple_green,target,3,4,carrot_purple,distractor,4,2,apple_blue,distractor,2,3
4911-3,1479834580026,28,tomato,informative,tomato_green,target,3,2,tomato_pink,distractor,2,4,carrot_purple,distractor,4,3
4911-3,1479834591665,29,pear,informative-cc,pear_yellow,target,4,3,cup_yellow,distractor,3,4,pear_orange,distractor,2,2
4911-3,1479834602453,30,tomato,overinformative,tomato_pink,target,3,4,apple_green,distractor,4,2,avocado_black,distractor,2,3
4911-3,1479834609846,31,tomato,informative-cc,tomato_green,target,4,2,tomato_red,distractor,2,4,cup_green,distractor,3,3
4911-3,1479834618036,32,tomato,informative,tomato_red,target,3,3,carrot_purple,distractor,2,4,tomato_pink,distractor,4,2
4911-3,1479834626485,33,apple,informative-cc,apple_red,target,4,3,apple_blue,distractor,3,4,cup_red,distractor,2,2
4911-3,1479834636976,34,pepper,overinformative-cc,pepper_green,target,3,3,cup_green,distractor,4,2,apple_blue,distractor,2,4
4911-3,1479834645555,35,pepper,informative,pepper_green,target,3,3,pepper_red,distractor,4,2,apple_red,distractor,2,4
4911-3,1479834653749,36,apple,informative,apple_red,target,2,4,apple_blue,distractor,4,3,pear_orange,distractor,3,2
4911-3,1479834663579,37,carrot,informative-cc,carrot_orange,target,4,3,cup_orange,distractor,2,2,carrot_purple,distractor,3,4
4911-3,1479834672078,38,pear,informative-cc,pear_green,target,2,3,pear_yellow,distractor,4,2,cup_green,distractor,3,4
4911-3,1479834680136,39,carrot,informative-cc,carrot_purple,target,2,4,carrot_orange,distractor,3,3,cup_purple,distractor,4,2
4911-3,1479834689256,40,banana,overinformative-cc,banana_brown,target,3,4,cup_brown,distractor,2,2,tomato_green,distractor,4,3
4911-3,1479834697377,41,carrot,overinformative-cc,carrot_orange,target,3,4,cup_orange,distractor,4,3,avocado_green,distractor,2,2
4911-3,1479834704006,42,apple,overinformative,apple_green,target,2,2,banana_brown,distractor,3,3,carrot_purple,distractor,4,4
