gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
6786-7,1479833100140,1,tomato,overinformative-cc,tomato_red,target,3,4,cup_red,distractor,4,3,avocado_black,distractor,2,2
6786-7,1479833107285,2,banana,overinformative,banana_blue,target,2,4,carrot_pink,distractor,3,2,tomato_green,distractor,4,3
6786-7,1479833113441,3,apple,informative,apple_red,target,3,2,apple_green,distractor,4,3,banana_brown,distractor,2,4
6786-7,1479833122008,4,pepper,overinformative-cc,pepper_green,target,3,3,cup_green,distractor,2,2,pear_yellow,distractor,4,4
6786-7,1479833129144,5,pear,informative,pear_orange,target,4,3,avocado_red,distractor,3,4,pear_green,distractor,2,2
6786-7,1479833135281,6,avocado,overinformative-cc,avocado_green,target,4,2,cup_green,distractor,2,3,tomato_red,distractor,3,4
6786-7,1479833140189,7,pear,informative-cc,pear_green,target,2,3,cup_green,distractor,4,2,pear_orange,distractor,3,4
6786-7,1479833146295,8,banana,informative,banana_yellow,target,2,4,carrot_purple,distractor,4,2,banana_brown,distractor,3,3
6786-7,1479833151318,9,apple,informative-cc,apple_red,target,3,3,apple_blue,distractor,4,4,cup_red,distractor,2,2
6786-7,1479833158611,10,tomato,overinformative,tomato_green,target,2,2,avocado_red,distractor,3,4,pear_orange,distractor,4,3
6786-7,1479833166004,11,tomato,overinformative,tomato_pink,target,4,2,pepper_green,distractor,3,3,carrot_purple,distractor,2,4
6786-7,1479833171794,12,apple,overinformative-cc,apple_green,target,3,2,cup_green,distractor,2,4,avocado_black,distractor,4,3
6786-7,1479833178074,13,pepper,overinformative,pepper_red,target,2,2,tomato_green,distractor,3,4,carrot_purple,distractor,4,3
6786-7,1479833183368,14,pear,overinformative-cc,pear_yellow,target,3,4,cup_yellow,distractor,4,2,apple_red,distractor,2,3
6786-7,1479833190207,15,avocado,informative,avocado_red,target,2,3,avocado_black,distractor,4,2,pepper_green,distractor,3,4
6786-7,1479833195666,16,banana,overinformative-cc,banana_yellow,target,4,2,apple_red,distractor,2,4,cup_yellow,distractor,3,3
6786-7,1479833206136,17,carrot,overinformative-cc,carrot_purple,target,2,3,cup_purple,distractor,4,2,avocado_red,distractor,3,4
6786-7,1479833215472,18,carrot,informative-cc,carrot_orange,target,4,3,cup_orange,distractor,2,4,carrot_pink,distractor,3,2
6786-7,1479833223243,19,pepper,informative-cc,pepper_orange,target,4,3,pepper_green,distractor,3,2,cup_orange,distractor,2,4
6786-7,1479833231693,20,avocado,overinformative-cc,avocado_black,target,3,3,tomato_green,distractor,2,4,cup_black,distractor,4,2
6786-7,1479833237823,21,apple,overinformative,apple_green,target,3,2,pear_orange,distractor,2,4,pepper_red,distractor,4,3
6786-7,1479833244410,22,carrot,overinformative-cc,carrot_pink,target,4,2,avocado_black,distractor,2,4,cup_pink,distractor,3,3
6786-7,1479833249946,23,avocado,informative-cc,avocado_red,target,2,4,avocado_green,distractor,3,2,cup_red,distractor,4,3
6786-7,1479833254894,24,apple,informative,apple_blue,target,3,3,apple_red,distractor,2,4,avocado_black,distractor,4,2
6786-7,1479833260102,25,banana,informative-cc,banana_blue,target,4,3,cup_blue,distractor,3,2,banana_brown,distractor,2,4
6786-7,1479833265462,26,apple,overinformative,apple_blue,target,2,4,avocado_green,distractor,3,2,pepper_green,distractor,4,3
6786-7,1479833271086,27,banana,informative-cc,banana_brown,target,4,2,banana_yellow,distractor,3,4,cup_brown,distractor,2,3
6786-7,1479833276446,28,pear,overinformative,pear_green,target,3,2,tomato_red,distractor,4,3,apple_red,distractor,2,4
6786-7,1479833283785,29,tomato,informative-cc,tomato_pink,target,2,3,cup_pink,distractor,3,4,tomato_red,distractor,4,2
6786-7,1479833290008,30,tomato,overinformative-cc,tomato_green,target,2,4,carrot_orange,distractor,4,2,cup_green,distractor,3,3
6786-7,1479833296345,31,carrot,overinformative,carrot_pink,target,4,3,pear_yellow,distractor,3,4,pepper_orange,distractor,2,2
6786-7,1479833301618,32,pear,informative-cc,pear_yellow,target,4,3,cup_yellow,distractor,2,4,pear_orange,distractor,3,2
6786-7,1479833310403,33,carrot,informative-cc,carrot_purple,target,2,3,carrot_pink,distractor,3,4,cup_purple,distractor,4,2
6786-7,1479833317492,34,pepper,overinformative-cc,pepper_orange,target,2,3,apple_blue,distractor,4,2,cup_orange,distractor,3,4
6786-7,1479833322694,35,carrot,informative,carrot_orange,target,2,3,carrot_pink,distractor,3,2,tomato_red,distractor,4,4
6786-7,1479833328721,36,tomato,informative-cc,tomato_red,target,4,2,tomato_pink,distractor,2,3,cup_red,distractor,3,4
6786-7,1479833334117,37,avocado,overinformative,avocado_black,target,2,3,apple_red,distractor,4,4,banana_brown,distractor,3,2
6786-7,1479833341556,38,pepper,overinformative,pepper_green,target,3,3,carrot_orange,distractor,2,2,avocado_black,distractor,4,4
6786-7,1479833346807,39,avocado,informative,avocado_green,target,4,3,avocado_red,distractor,3,2,apple_red,distractor,2,4
6786-7,1479833352497,40,banana,informative,banana_brown,target,3,2,carrot_purple,distractor,2,4,banana_yellow,distractor,4,3
6786-7,1479833358164,41,pepper,informative,pepper_red,target,4,2,pepper_orange,distractor,2,3,tomato_pink,distractor,3,4
6786-7,1479833363363,42,pear,informative-cc,pear_orange,target,2,3,cup_orange,distractor,3,4,pear_yellow,distractor,4,2
