gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
1150-8,1479831884733,1,carrot,informative,banana_brown,distractor,3,3,carrot_pink,distractor,4,4,carrot_purple,target,2,2
1150-8,1479831891659,2,pepper,overinformative-cc,pepper_red,target,3,4,tomato_pink,distractor,2,3,cup_red,distractor,4,2
1150-8,1479831895707,3,tomato,informative,tomato_pink,target,2,3,tomato_red,distractor,3,4,banana_yellow,distractor,4,2
1150-8,1479831945341,4,carrot,overinformative,pear_yellow,distractor,2,2,carrot_orange,target,4,4,apple_red,distractor,3,3
1150-8,1479832090829,5,apple,overinformative-cc,apple_red,target,4,2,carrot_orange,distractor,3,3,cup_red,distractor,2,4
1150-8,1479832093967,6,tomato,overinformative,banana_blue,distractor,2,3,tomato_green,target,3,4,pear_yellow,distractor,4,2
1150-8,1479832097113,7,banana,informative-cc,banana_brown,target,2,4,banana_yellow,distractor,3,3,cup_brown,distractor,4,2
1150-8,1479832100152,8,avocado,overinformative,banana_blue,distractor,4,2,pepper_orange,distractor,3,3,avocado_red,target,2,4
1150-8,1479832103150,9,banana,overinformative-cc,cup_blue,distractor,2,3,tomato_red,distractor,3,2,banana_blue,target,4,4
1150-8,1479832106560,10,avocado,overinformative,avocado_black,target,4,4,pear_yellow,distractor,3,3,pear_orange,distractor,2,2
