gameid,time,roundNum,sender,contents
3633-9,1478930888934,1,speaker,"apple red, avocado black (target), banana blue"
3633-9,1478930915111,2,speaker,"cup green (press), avocado black, pear green"
3633-9,1478930926790,2,speaker,"(target)"
